seed,opp_type,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,opp_cash,opp_cows,opp_sheep,opp_quads,opp_workers,opp_straws,base_hero,base_opp,base_margin,h_a0,h_a1,h_a2,h_a3,h_a4,h_a5,o_a0,o_a1,o_a2,o_a3,o_a4,o_a5,d_m0,d_m1,d_m2,d_m3,d_m4,d_m5,best_a,max_margin_gain
203243,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,78582.0,76136.0,2446.0,78582.0,117341.0,67932.0,78582.0,57935.0,78582.0,76136.0,118298.0,70130.0,76136.0,59940.0,76136.0,0.0,-3403.0,-4644.0,0.0,-4451.0,0.0,0,0.0
213243,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,72010.0,69462.0,2548.0,72010.0,77293.0,97949.0,72010.0,71512.0,72010.0,69462.0,75165.0,103665.0,69462.0,69460.0,69462.0,0.0,-420.0,-8264.0,0.0,-496.0,0.0,0,0.0
203244,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,83844.0,85777.0,-1933.0,83844.0,71800.0,110039.0,83844.0,88113.0,83844.0,85777.0,73515.0,117410.0,85777.0,96512.0,85777.0,0.0,218.0,-5438.0,0.0,-6466.0,0.0,1,218.0
213244,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,4,2,2,10,6,89578.0,86494.0,3084.0,89578.0,114783.0,114387.0,89578.0,89080.0,89578.0,86494.0,117812.0,118471.0,86494.0,86492.0,86494.0,0.0,-6113.0,-7168.0,0.0,-496.0,0.0,0,0.0
203245,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,91097.0,91271.0,-174.0,91097.0,43641.0,86810.0,91097.0,84731.0,91097.0,91271.0,45089.0,93385.0,91271.0,86647.0,91271.0,0.0,-1274.0,-6401.0,0.0,-1742.0,0.0,0,0.0
213245,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,80995.0,80548.0,447.0,80995.0,29349.0,68340.0,80995.0,80995.0,80995.0,80548.0,30733.0,70418.0,80548.0,80548.0,80548.0,0.0,-1831.0,-2525.0,0.0,0.0,0.0,0,0.0
203246,0,187.00,1512.00,5,2,10,10,2,8,6,21,1399.00,4,2,2,10,6,67774.0,63868.0,3906.0,67774.0,65189.0,54703.0,67774.0,53523.0,67774.0,63868.0,67281.0,56484.0,63868.0,53771.0,63868.0,0.0,-5998.0,-5687.0,0.0,-4154.0,0.0,0,0.0
213246,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,42387.0,43085.0,-698.0,42387.0,75065.0,74262.0,42387.0,34258.0,42387.0,43085.0,75906.0,77672.0,43085.0,35058.0,43085.0,0.0,-143.0,-2712.0,0.0,-102.0,0.0,0,0.0
203247,0,154.00,1388.00,5,2,10,10,2,8,6,21,1273.00,5,1,2,10,6,47786.0,45585.0,2201.0,47786.0,82497.0,66395.0,47786.0,47786.0,47786.0,45585.0,81663.0,62825.0,45585.0,45585.0,45585.0,0.0,-1367.0,1369.0,0.0,0.0,0.0,2,1369.0
213247,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,80255.0,78044.0,2211.0,80255.0,58337.0,71869.0,80255.0,79754.0,80255.0,78044.0,59964.0,75269.0,78044.0,78039.0,78044.0,0.0,-3838.0,-5611.0,0.0,-496.0,0.0,0,0.0
203248,0,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,73032.0,70943.0,2089.0,73032.0,67935.0,99937.0,73032.0,66070.0,73032.0,70943.0,69976.0,108369.0,70943.0,67305.0,70943.0,0.0,-4130.0,-10521.0,0.0,-3324.0,0.0,0,0.0
213248,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,97932.0,95437.0,2495.0,97932.0,122092.0,112619.0,97932.0,97434.0,97932.0,95437.0,114948.0,120666.0,95437.0,95435.0,95437.0,0.0,4649.0,-10542.0,0.0,-496.0,0.0,1,4649.0
203249,0,154.00,1560.00,5,2,10,10,2,8,6,21,1560.00,5,2,2,10,6,67866.0,67694.0,172.0,67866.0,92093.0,60669.0,67866.0,67866.0,67866.0,67694.0,90769.0,62434.0,67694.0,67694.0,67694.0,0.0,1152.0,-1937.0,0.0,0.0,0.0,1,1152.0
213249,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,44369.0,44231.0,138.0,44369.0,43933.0,65038.0,44369.0,64186.0,44369.0,44231.0,44999.0,66119.0,44231.0,67336.0,44231.0,0.0,-1204.0,-1219.0,0.0,-3288.0,0.0,0,0.0
203250,0,154.00,1551.00,5,2,10,10,2,8,6,21,1551.00,5,2,2,10,6,96712.0,96613.0,99.0,96712.0,119039.0,76530.0,96712.0,96712.0,96712.0,96613.0,119518.0,80832.0,96613.0,96613.0,96613.0,0.0,-578.0,-4401.0,0.0,0.0,0.0,0,0.0
213250,1,154.00,1560.00,5,2,10,10,2,8,6,21,1560.00,5,2,2,10,6,66652.0,66533.0,119.0,66652.0,94470.0,59985.0,66652.0,66652.0,66652.0,66533.0,94155.0,62251.0,66533.0,66533.0,66533.0,0.0,196.0,-2385.0,0.0,0.0,0.0,1,196.0
203251,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,86703.0,82942.0,3761.0,86703.0,103082.0,104777.0,86703.0,86204.0,86703.0,82942.0,103311.0,112956.0,82942.0,82939.0,82942.0,0.0,-3990.0,-11940.0,0.0,-496.0,0.0,0,0.0
213251,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,32837.0,32952.0,-115.0,32837.0,32377.0,58749.0,32837.0,32089.0,32837.0,32952.0,33668.0,63430.0,32952.0,33013.0,32952.0,0.0,-1176.0,-4566.0,0.0,-809.0,0.0,0,0.0
203252,0,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,66040.0,64834.0,1206.0,66040.0,77080.0,87234.0,66040.0,65539.0,66040.0,64834.0,77017.0,92935.0,64834.0,64827.0,64834.0,0.0,-1143.0,-6907.0,0.0,-494.0,0.0,0,0.0
213252,1,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,94011.0,93884.0,127.0,94011.0,88679.0,78575.0,94011.0,79169.0,94011.0,93884.0,87274.0,81475.0,93884.0,79458.0,93884.0,0.0,1278.0,-3027.0,0.0,-416.0,0.0,1,1278.0
203253,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,95830.0,96342.0,-512.0,95830.0,79235.0,84601.0,95830.0,95329.0,95830.0,96342.0,80684.0,89655.0,96342.0,96336.0,96342.0,0.0,-937.0,-4542.0,0.0,-495.0,0.0,0,0.0
213253,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,53214.0,51109.0,2105.0,53214.0,55334.0,56799.0,53214.0,53214.0,53214.0,51109.0,55069.0,59544.0,51109.0,51109.0,51109.0,0.0,-1840.0,-4850.0,0.0,0.0,0.0,0,0.0
203254,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,71459.0,70701.0,758.0,71459.0,85472.0,69046.0,71459.0,71459.0,71459.0,70701.0,86633.0,73559.0,70701.0,70701.0,70701.0,0.0,-1919.0,-5271.0,0.0,0.0,0.0,0,0.0
213254,1,187.00,1676.00,5,2,10,10,2,8,6,21,1676.00,5,2,2,10,6,117884.0,115768.0,2116.0,117884.0,59343.0,80460.0,117884.0,93710.0,117884.0,115768.0,60624.0,83294.0,115768.0,93673.0,115768.0,0.0,-3397.0,-4950.0,0.0,-2079.0,0.0,0,0.0
203255,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,89361.0,89583.0,-222.0,89361.0,75000.0,87113.0,89361.0,89361.0,89361.0,89583.0,73569.0,93869.0,89583.0,89583.0,89583.0,0.0,1653.0,-6534.0,0.0,0.0,0.0,1,1653.0
213255,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,105370.0,105533.0,-163.0,105370.0,75187.0,102907.0,105370.0,105621.0,105370.0,105533.0,74021.0,107969.0,105533.0,105525.0,105533.0,0.0,1329.0,-4899.0,0.0,259.0,0.0,1,1329.0
203256,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,88200.0,88760.0,-560.0,88200.0,122031.0,89639.0,88200.0,62985.0,88200.0,88760.0,123437.0,96249.0,88760.0,64544.0,88760.0,0.0,-846.0,-6050.0,0.0,-999.0,0.0,0,0.0
213256,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,46344.0,47096.0,-752.0,46344.0,106699.0,47548.0,46344.0,46344.0,46344.0,47096.0,100512.0,49567.0,47096.0,47096.0,47096.0,0.0,6939.0,-1267.0,0.0,0.0,0.0,1,6939.0
203257,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,112199.0,118717.0,-6518.0,112199.0,49245.0,124186.0,112199.0,111659.0,112199.0,118717.0,55767.0,134685.0,118717.0,118746.0,118717.0,0.0,-4.0,-3981.0,0.0,-569.0,0.0,0,0.0
213257,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,94480.0,93366.0,1114.0,94480.0,61454.0,68955.0,94480.0,67017.0,94480.0,93366.0,61977.0,71416.0,93366.0,67892.0,93366.0,0.0,-1637.0,-3575.0,0.0,-1989.0,0.0,0,0.0
203258,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,73405.0,72812.0,593.0,73405.0,71391.0,67791.0,73405.0,73405.0,73405.0,72812.0,73071.0,71186.0,72812.0,72812.0,72812.0,0.0,-2273.0,-3988.0,0.0,0.0,0.0,0,0.0
213258,1,154.00,1474.00,5,2,10,10,2,8,6,21,1474.00,5,2,2,10,6,67318.0,67126.0,192.0,67318.0,60542.0,71406.0,67318.0,67318.0,67318.0,67126.0,56522.0,74064.0,67126.0,67126.0,67126.0,0.0,3828.0,-2850.0,0.0,0.0,0.0,1,3828.0
203259,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,69189.0,69126.0,63.0,69189.0,99194.0,66645.0,69189.0,68688.0,69189.0,69126.0,100338.0,72120.0,69126.0,69121.0,69126.0,0.0,-1207.0,-5538.0,0.0,-496.0,0.0,0,0.0
213259,1,187.00,1509.00,5,2,10,10,2,8,6,20,1509.00,5,2,2,10,6,76090.0,75299.0,791.0,76090.0,77673.0,73373.0,76090.0,115467.0,76090.0,75299.0,80088.0,81231.0,75299.0,121767.0,75299.0,0.0,-3206.0,-8649.0,0.0,-7091.0,0.0,0,0.0
203260,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,76717.0,77670.0,-953.0,76717.0,80490.0,73885.0,76717.0,76219.0,76717.0,77670.0,82457.0,77954.0,77670.0,77668.0,77670.0,0.0,-1014.0,-3116.0,0.0,-496.0,0.0,0,0.0
213260,1,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,83721.0,83628.0,93.0,83721.0,117059.0,76179.0,83721.0,83222.0,83721.0,83628.0,109821.0,81580.0,83628.0,83625.0,83628.0,0.0,7145.0,-5494.0,0.0,-496.0,0.0,1,7145.0
203261,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,82639.0,82338.0,301.0,82639.0,89326.0,66963.0,82639.0,78728.0,82639.0,82338.0,90632.0,72101.0,82338.0,77360.0,82338.0,0.0,-1607.0,-5439.0,0.0,1067.0,0.0,4,1067.0
213261,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,106052.0,104827.0,1225.0,106052.0,120968.0,124719.0,106052.0,105554.0,106052.0,104827.0,122313.0,136675.0,104827.0,104825.0,104827.0,0.0,-2570.0,-13181.0,0.0,-496.0,0.0,0,0.0
203262,0,154.00,1462.00,5,2,10,10,2,8,6,20,1462.00,5,2,2,10,6,86531.0,88583.0,-2052.0,86531.0,56785.0,65272.0,86531.0,86753.0,86531.0,88583.0,58437.0,69566.0,88583.0,88547.0,88583.0,0.0,400.0,-2242.0,0.0,258.0,0.0,1,400.0
213262,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,102705.0,101548.0,1157.0,102705.0,74620.0,105761.0,102705.0,102207.0,102705.0,101548.0,74555.0,114921.0,101548.0,101546.0,101548.0,0.0,-1092.0,-10317.0,0.0,-496.0,0.0,0,0.0
203263,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,97409.0,97581.0,-172.0,97409.0,74226.0,96983.0,97409.0,120515.0,97409.0,97581.0,74464.0,102193.0,97581.0,123157.0,97581.0,0.0,-66.0,-5038.0,0.0,-2470.0,0.0,0,0.0
213263,1,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,74193.0,74263.0,-70.0,74193.0,73779.0,72204.0,74193.0,92910.0,74193.0,74263.0,74908.0,75357.0,74263.0,93795.0,74263.0,0.0,-1059.0,-3083.0,0.0,-815.0,0.0,0,0.0
203264,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,30506.0,30333.0,173.0,30506.0,63370.0,27776.0,30506.0,30506.0,30506.0,30333.0,64469.0,30801.0,30333.0,30333.0,30333.0,0.0,-1272.0,-3198.0,0.0,0.0,0.0,0,0.0
213264,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,43808.0,41517.0,2291.0,43808.0,34353.0,77342.0,43808.0,43808.0,43808.0,41517.0,35121.0,82608.0,41517.0,41517.0,41517.0,0.0,-3059.0,-7557.0,0.0,0.0,0.0,0,0.0
203265,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,115629.0,115140.0,489.0,115629.0,102097.0,83280.0,115629.0,115128.0,115629.0,115140.0,102369.0,87810.0,115140.0,115135.0,115140.0,0.0,-761.0,-5019.0,0.0,-496.0,0.0,0,0.0
213265,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,69320.0,70135.0,-815.0,69320.0,81509.0,46245.0,69320.0,69320.0,69320.0,70135.0,77956.0,50809.0,70135.0,70135.0,70135.0,0.0,4368.0,-3749.0,0.0,0.0,0.0,1,4368.0
203266,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,86799.0,85983.0,816.0,86799.0,108752.0,71832.0,86799.0,86799.0,86799.0,85983.0,109800.0,75355.0,85983.0,85983.0,85983.0,0.0,-1864.0,-4339.0,0.0,0.0,0.0,0,0.0
213266,1,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,124712.0,116780.0,7932.0,124712.0,20589.0,110160.0,124712.0,124214.0,124712.0,116780.0,21839.0,112812.0,116780.0,116778.0,116780.0,0.0,-9182.0,-10584.0,0.0,-496.0,0.0,0,0.0
203267,0,154.00,1403.00,5,2,10,10,2,8,6,21,1403.00,5,2,2,10,6,28701.0,28942.0,-241.0,28701.0,50708.0,50729.0,28701.0,28694.0,28701.0,28942.0,51194.0,56494.0,28942.0,28951.0,28942.0,0.0,-245.0,-5524.0,0.0,-16.0,0.0,0,0.0
213267,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,77768.0,77906.0,-138.0,77768.0,61949.0,92128.0,77768.0,78028.0,77768.0,77906.0,63043.0,96044.0,77906.0,77905.0,77906.0,0.0,-956.0,-3778.0,0.0,261.0,0.0,4,261.0
203268,0,154.00,1549.00,5,2,10,10,2,8,6,21,1487.00,4,2,2,10,6,65316.0,64727.0,589.0,65316.0,62199.0,78356.0,65316.0,65316.0,65316.0,64727.0,70560.0,81473.0,64727.0,64727.0,64727.0,0.0,-8950.0,-3706.0,0.0,0.0,0.0,0,0.0
213268,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,35189.0,34949.0,240.0,35189.0,34637.0,39989.0,35189.0,35189.0,35189.0,34949.0,35769.0,43850.0,34949.0,34949.0,34949.0,0.0,-1372.0,-4101.0,0.0,0.0,0.0,0,0.0
203269,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,79840.0,79840.0,0.0,79840.0,82855.0,62978.0,79840.0,79339.0,79840.0,79840.0,84063.0,65754.0,79840.0,79835.0,79840.0,0.0,-1208.0,-2776.0,0.0,-496.0,0.0,0,0.0
213269,1,154.00,1551.00,5,2,10,10,2,8,6,21,1551.00,5,2,2,10,6,59747.0,59858.0,-111.0,59747.0,70795.0,70234.0,59747.0,59747.0,59747.0,59858.0,71377.0,73630.0,59858.0,59858.0,59858.0,0.0,-471.0,-3285.0,0.0,0.0,0.0,0,0.0
203270,0,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,94105.0,93651.0,454.0,94105.0,21443.0,90657.0,94105.0,51784.0,94105.0,93651.0,22774.0,97048.0,93651.0,53614.0,93651.0,0.0,-1785.0,-6845.0,0.0,-2284.0,0.0,0,0.0
213270,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,56617.0,56835.0,-218.0,56617.0,61021.0,67781.0,56617.0,56617.0,56617.0,56835.0,61157.0,73199.0,56835.0,56835.0,56835.0,0.0,82.0,-5200.0,0.0,0.0,0.0,1,82.0
203271,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,94729.0,93723.0,1006.0,94729.0,46082.0,99249.0,94729.0,88292.0,94729.0,93723.0,48044.0,108346.0,93723.0,90756.0,93723.0,0.0,-2968.0,-10103.0,0.0,-3470.0,0.0,0,0.0
213271,1,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,89843.0,84447.0,5396.0,89843.0,92917.0,68625.0,89843.0,89347.0,89843.0,84447.0,90090.0,70548.0,84447.0,84444.0,84447.0,0.0,-2569.0,-7319.0,0.0,-493.0,0.0,0,0.0
203272,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,58927.0,56388.0,2539.0,58927.0,24035.0,52708.0,58927.0,58927.0,58927.0,56388.0,23830.0,54714.0,56388.0,56388.0,56388.0,0.0,-2334.0,-4545.0,0.0,0.0,0.0,0,0.0
213272,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,79761.0,77156.0,2605.0,79761.0,62153.0,82945.0,79761.0,79761.0,79761.0,77156.0,61774.0,87091.0,77156.0,77156.0,77156.0,0.0,-2226.0,-6751.0,0.0,0.0,0.0,0,0.0
203273,0,187.00,1399.00,4,2,11,10,2,8,6,21,1512.00,5,2,2,10,6,90563.0,94274.0,-3711.0,90563.0,118123.0,67996.0,90563.0,90563.0,90563.0,94274.0,119179.0,73561.0,94274.0,94274.0,94274.0,0.0,2655.0,-1854.0,0.0,0.0,0.0,1,2655.0
213273,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,63211.0,63621.0,-410.0,63211.0,80264.0,73722.0,63211.0,63431.0,63211.0,63621.0,75886.0,78165.0,63621.0,63586.0,63621.0,0.0,4788.0,-4033.0,0.0,255.0,0.0,1,4788.0
203274,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,73780.0,73664.0,116.0,73780.0,104501.0,73792.0,73780.0,73279.0,73780.0,73664.0,105896.0,80326.0,73664.0,73659.0,73664.0,0.0,-1511.0,-6650.0,0.0,-496.0,0.0,0,0.0
213274,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,130709.0,130603.0,106.0,130709.0,130897.0,119272.0,130709.0,130208.0,130709.0,130603.0,131301.0,131287.0,130603.0,130598.0,130603.0,0.0,-510.0,-12121.0,0.0,-496.0,0.0,0,0.0
203275,0,187.00,1671.00,5,2,10,10,2,8,6,21,1552.00,5,1,2,10,6,86646.0,79467.0,7179.0,86646.0,78602.0,86890.0,86612.0,68142.0,86646.0,79467.0,77897.0,83761.0,79473.0,61601.0,79467.0,0.0,-6474.0,-4050.0,-40.0,-638.0,0.0,0,0.0
213275,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,80573.0,80728.0,-155.0,80573.0,57630.0,80827.0,80573.0,80573.0,80573.0,80728.0,60141.0,86979.0,80728.0,80728.0,80728.0,0.0,-2356.0,-5997.0,0.0,0.0,0.0,0,0.0
203276,0,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,107005.0,106605.0,400.0,107005.0,97767.0,91629.0,107005.0,106507.0,107005.0,106605.0,98547.0,94649.0,106605.0,106603.0,106605.0,0.0,-1180.0,-3420.0,0.0,-496.0,0.0,0,0.0
213276,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,112286.0,105564.0,6722.0,112286.0,88422.0,138255.0,112286.0,111791.0,112286.0,105564.0,88598.0,141501.0,105564.0,105565.0,105564.0,0.0,-6898.0,-9968.0,0.0,-496.0,0.0,0,0.0
203277,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,82857.0,82728.0,129.0,82857.0,103741.0,80811.0,82857.0,83074.0,82857.0,82728.0,104542.0,84035.0,82728.0,82692.0,82728.0,0.0,-930.0,-3353.0,0.0,253.0,0.0,4,253.0
213277,1,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,61555.0,60332.0,1223.0,61555.0,65578.0,67008.0,61555.0,76443.0,61555.0,60332.0,62263.0,75065.0,60332.0,80676.0,60332.0,0.0,2092.0,-9280.0,0.0,-5456.0,0.0,1,2092.0
203278,0,154.00,1387.00,5,2,10,10,2,8,6,21,1274.00,4,2,2,10,6,67534.0,65523.0,2011.0,67534.0,82970.0,72687.0,67534.0,67534.0,67534.0,65523.0,93400.0,74146.0,65523.0,65523.0,65523.0,0.0,-12441.0,-3470.0,0.0,0.0,0.0,0,0.0
213278,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,127804.0,128422.0,-618.0,127804.0,95806.0,120443.0,127804.0,123119.0,127804.0,128422.0,97054.0,131140.0,128422.0,126845.0,128422.0,0.0,-630.0,-10079.0,0.0,-3108.0,0.0,0,0.0
203279,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,84612.0,84274.0,338.0,84612.0,44626.0,85705.0,84612.0,50847.0,84612.0,84274.0,45370.0,90664.0,84274.0,52996.0,84274.0,0.0,-1082.0,-5297.0,0.0,-2487.0,0.0,0,0.0
213279,1,216.00,1544.00,5,1,11,10,2,8,6,21,1659.00,5,2,2,10,6,118938.0,125424.0,-6486.0,118938.0,100338.0,118165.0,118938.0,118535.0,118938.0,125424.0,106767.0,136758.0,125424.0,125414.0,125424.0,0.0,57.0,-12107.0,0.0,-393.0,0.0,1,57.0
203280,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,87955.0,88048.0,-93.0,87955.0,102773.0,75972.0,87955.0,87955.0,87955.0,88048.0,104074.0,80257.0,88048.0,88048.0,88048.0,0.0,-1208.0,-4192.0,0.0,0.0,0.0,0,0.0
213280,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,88484.0,89034.0,-550.0,88484.0,33619.0,83897.0,88484.0,109740.0,88484.0,89034.0,35092.0,88723.0,89034.0,115071.0,89034.0,0.0,-923.0,-4276.0,0.0,-4781.0,0.0,0,0.0
203281,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,109073.0,109281.0,-208.0,109073.0,117547.0,86086.0,109073.0,108572.0,109073.0,109281.0,118932.0,90606.0,109281.0,109276.0,109281.0,0.0,-1177.0,-4312.0,0.0,-496.0,0.0,0,0.0
213281,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,97870.0,96165.0,1705.0,97870.0,142554.0,61131.0,97870.0,97870.0,97870.0,96165.0,143142.0,64646.0,96165.0,96165.0,96165.0,0.0,-2293.0,-5220.0,0.0,0.0,0.0,0,0.0
203282,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,89953.0,89864.0,89.0,89953.0,89469.0,65857.0,89953.0,89452.0,89953.0,89864.0,90598.0,69109.0,89864.0,89859.0,89864.0,0.0,-1218.0,-3341.0,0.0,-496.0,0.0,0,0.0
213282,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,35400.0,35425.0,-25.0,35400.0,106459.0,60346.0,35400.0,35400.0,35400.0,35425.0,114884.0,64837.0,35425.0,35425.0,35425.0,0.0,-8400.0,-4466.0,0.0,0.0,0.0,0,0.0
203283,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,76078.0,77660.0,-1582.0,76078.0,118264.0,79042.0,76078.0,75579.0,76078.0,77660.0,120997.0,85370.0,77660.0,77657.0,77660.0,0.0,-1151.0,-4746.0,0.0,-496.0,0.0,0,0.0
213283,1,187.00,1441.00,4,2,11,10,2,8,6,21,1507.00,5,2,2,10,6,93656.0,96111.0,-2455.0,93656.0,98647.0,89935.0,93656.0,48555.0,93656.0,96111.0,100350.0,104082.0,96111.0,94360.0,96111.0,0.0,752.0,-11692.0,0.0,-43350.0,0.0,1,752.0
203284,0,187.00,1522.00,5,2,10,10,2,8,6,21,1405.00,4,2,2,10,6,63107.0,60803.0,2304.0,63107.0,72841.0,74570.0,63107.0,87682.0,63107.0,60803.0,81308.0,74659.0,60803.0,86957.0,60803.0,0.0,-10771.0,-2393.0,0.0,-1579.0,0.0,0,0.0
213284,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,69171.0,65274.0,3897.0,69171.0,81478.0,73145.0,69171.0,68673.0,69171.0,65274.0,78891.0,75997.0,65274.0,65272.0,65274.0,0.0,-1310.0,-6749.0,0.0,-496.0,0.0,0,0.0
203285,0,206.00,1681.00,4,2,11,10,2,8,6,21,1681.00,4,2,2,10,6,91686.0,97415.0,-5729.0,91686.0,89638.0,75025.0,91686.0,90815.0,91686.0,97415.0,101531.0,78331.0,97415.0,97493.0,97415.0,0.0,-6164.0,2423.0,0.0,-949.0,0.0,2,2423.0
213285,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,101370.0,101193.0,177.0,101370.0,85222.0,118897.0,101370.0,100871.0,101370.0,101193.0,85987.0,131277.0,101193.0,101190.0,101193.0,0.0,-942.0,-12557.0,0.0,-496.0,0.0,0,0.0
203286,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,113767.0,113405.0,362.0,113767.0,56507.0,84654.0,113767.0,73261.0,113767.0,113405.0,57632.0,88982.0,113405.0,71080.0,113405.0,0.0,-1487.0,-4690.0,0.0,1819.0,0.0,4,1819.0
213286,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,58766.0,58758.0,8.0,58766.0,91428.0,63652.0,58766.0,58766.0,58766.0,58758.0,91723.0,67879.0,58758.0,58758.0,58758.0,0.0,-303.0,-4235.0,0.0,0.0,0.0,0,0.0
203287,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,56747.0,56910.0,-163.0,56747.0,54956.0,81835.0,56747.0,56747.0,56747.0,56910.0,56560.0,86213.0,56910.0,56910.0,56910.0,0.0,-1441.0,-4215.0,0.0,0.0,0.0,0,0.0
