seed,opp_type,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,opp_cash,opp_cows,opp_sheep,opp_quads,opp_workers,opp_straws,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0
151081,3,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,90289.0,132471.0,71689.0,90289.0,55136.0,90289.0,1,42182.0
151082,0,216.00,1674.00,5,2,10,10,2,8,6,21,1674.00,5,2,2,10,6,113355.0,83643.0,111560.0,113355.0,112855.0,113355.0,0,0.0
151082,1,216.00,1674.00,5,2,10,10,2,8,6,21,1674.00,5,2,2,10,6,114966.0,83906.0,112547.0,114966.0,114466.0,114966.0,0,0.0
151082,2,216.00,1663.00,5,2,10,10,2,8,6,21,1641.00,5,2,2,10,6,116128.0,83950.0,113898.0,116128.0,115627.0,116128.0,0,0.0
151082,3,216.00,1663.00,5,2,10,10,2,8,6,21,1641.00,5,2,2,10,6,115656.0,83969.0,113481.0,115656.0,115156.0,115656.0,0,0.0
151083,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,70977.0,95090.0,62379.0,70977.0,70476.0,70977.0,1,24113.0
151083,1,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,71930.0,95557.0,62959.0,71930.0,71429.0,71930.0,1,23627.0
151083,2,206.00,1598.00,5,2,10,10,2,8,6,21,1577.00,5,2,2,10,6,59471.0,93247.0,55703.0,59471.0,58973.0,59471.0,1,33776.0
151083,3,206.00,1598.00,5,2,10,10,2,8,6,21,1577.00,5,2,2,10,6,72070.0,95888.0,62795.0,72070.0,71569.0,72070.0,1,23818.0
151084,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,80214.0,31244.0,71308.0,80214.0,64442.0,80214.0,0,0.0
151084,1,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,80945.0,31373.0,71899.0,80945.0,64798.0,80945.0,0,0.0
151084,2,187.00,1656.00,5,2,10,10,2,8,6,21,1636.00,5,2,2,10,6,82073.0,31261.0,98811.0,82073.0,79126.0,82073.0,2,16738.0
151084,3,187.00,1656.00,5,2,10,10,2,8,6,21,1636.00,5,2,2,10,6,81238.0,31261.0,71974.0,81238.0,64641.0,81238.0,0,0.0
151085,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,87335.0,57838.0,85762.0,87335.0,75808.0,87335.0,0,0.0
151085,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,88804.0,59314.0,86149.0,88804.0,76179.0,88804.0,0,0.0
151085,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,89238.0,59505.0,86315.0,89238.0,76516.0,89238.0,0,0.0
151085,3,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,89238.0,59505.0,86315.0,89238.0,76516.0,89238.0,0,0.0
151086,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,56180.0,73456.0,61345.0,56180.0,56180.0,56180.0,1,17276.0
151086,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,56549.0,74187.0,62921.0,56549.0,56549.0,56549.0,1,17638.0
151086,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,57477.0,74732.0,32384.0,57477.0,57477.0,57477.0,1,17255.0
151086,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,57477.0,74732.0,32384.0,57477.0,57477.0,57477.0,1,17255.0
151087,0,187.00,1671.00,5,2,10,10,2,8,6,21,1552.00,5,1,2,10,6,98756.0,47827.0,75003.0,98726.0,102188.0,98756.0,4,3432.0
151087,1,187.00,1671.00,5,2,10,10,2,8,6,21,1552.00,5,1,2,10,6,99447.0,48103.0,75134.0,99447.0,103332.0,99447.0,4,3885.0
151087,2,187.00,1659.00,5,2,10,10,2,8,6,21,1523.00,5,1,2,10,6,127221.0,62148.0,68056.0,127221.0,138647.0,127221.0,4,11426.0
151087,3,187.00,1659.00,5,2,10,10,2,8,6,21,1523.00,5,1,2,10,6,99557.0,62148.0,75035.0,99557.0,104009.0,99557.0,4,4452.0
151088,0,154.00,1551.00,5,2,10,10,2,8,6,21,1551.00,5,2,2,10,6,90147.0,84595.0,59241.0,90147.0,90147.0,90147.0,0,0.0
151088,1,154.00,1551.00,5,2,10,10,2,8,6,21,1551.00,5,2,2,10,6,90297.0,84745.0,59455.0,90297.0,90297.0,90297.0,0,0.0
151088,2,154.00,1540.00,5,2,10,10,2,8,6,21,1518.00,5,2,2,10,6,90773.0,85044.0,59273.0,90773.0,90773.0,90773.0,0,0.0
151088,3,154.00,1540.00,5,2,10,10,2,8,6,21,1518.00,5,2,2,10,6,90773.0,85044.0,59273.0,90773.0,90773.0,90773.0,0,0.0
151089,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,48313.0,94550.0,65769.0,48313.0,48313.0,48313.0,1,46237.0
151089,1,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,48474.0,95515.0,66969.0,48474.0,48474.0,48474.0,1,47041.0
151089,2,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,53326.0,96078.0,55556.0,53326.0,53326.0,53326.0,1,42752.0
151089,3,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,53326.0,96078.0,55556.0,53326.0,53326.0,53326.0,1,42752.0
151090,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,91524.0,65395.0,69774.0,91524.0,91524.0,91524.0,0,0.0
151090,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,91782.0,65652.0,69969.0,91782.0,91782.0,91782.0,0,0.0
151090,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,89973.0,65598.0,85576.0,89973.0,89973.0,89973.0,0,0.0
151090,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,89973.0,65598.0,85576.0,89973.0,89973.0,89973.0,0,0.0
151091,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,66900.0,115902.0,55234.0,66900.0,66900.0,66900.0,1,49002.0
151091,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,67764.0,117665.0,55406.0,67764.0,67764.0,67764.0,1,49901.0
151091,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,68511.0,135529.0,61855.0,68511.0,68511.0,68511.0,1,67018.0
151091,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,68511.0,118396.0,61855.0,68511.0,68511.0,68511.0,1,49885.0
151092,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,34017.0,57027.0,24736.0,34017.0,52636.0,34017.0,1,23010.0
151092,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,34271.0,58738.0,24856.0,34271.0,53194.0,34271.0,1,24467.0
151092,2,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,34011.0,70893.0,25217.0,34011.0,53318.0,34011.0,1,36882.0
151092,3,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,34011.0,58979.0,25217.0,34011.0,53318.0,34011.0,1,24968.0
151093,0,216.00,1655.00,5,2,10,10,2,8,6,20,1655.00,5,2,2,10,6,71950.0,67120.0,90924.0,71950.0,71449.0,71950.0,2,18974.0
151093,1,216.00,1655.00,5,2,10,10,2,8,6,20,1655.00,5,2,2,10,6,72744.0,67843.0,91467.0,72744.0,72243.0,72744.0,2,18723.0
151093,2,216.00,1645.00,5,2,10,10,2,8,6,20,1616.00,5,2,2,10,6,94081.0,91977.0,77265.0,94081.0,93579.0,94081.0,0,0.0
151093,3,216.00,1645.00,5,2,10,10,2,8,6,20,1616.00,5,2,2,10,6,72756.0,67876.0,91321.0,72756.0,72255.0,72756.0,2,18565.0
151094,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,95191.0,71275.0,102030.0,95191.0,95191.0,95191.0,2,6839.0
151094,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,95691.0,71539.0,102454.0,95691.0,95691.0,95691.0,2,6763.0
151094,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,95922.0,71586.0,102848.0,95922.0,95922.0,95922.0,2,6926.0
151094,3,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,95922.0,71586.0,102848.0,95922.0,95922.0,95922.0,2,6926.0
151095,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,64730.0,69597.0,76384.0,64730.0,64730.0,64730.0,2,11654.0
151095,1,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,65932.0,70225.0,76469.0,65932.0,65932.0,65932.0,2,10537.0
151095,2,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,86172.0,70416.0,68920.0,86172.0,86172.0,86172.0,0,0.0
151095,3,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,86172.0,70416.0,68920.0,86172.0,86172.0,86172.0,0,0.0
151096,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,98333.0,90594.0,89367.0,98333.0,97835.0,98333.0,0,0.0
151096,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,98929.0,91277.0,89921.0,98929.0,98431.0,98929.0,0,0.0
151096,2,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,94704.0,122731.0,92131.0,94704.0,94203.0,94704.0,1,28027.0
151096,3,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,99238.0,91627.0,96740.0,99238.0,98740.0,99238.0,0,0.0
151097,0,206.00,1606.00,5,2,10,10,2,8,6,21,1493.00,4,2,2,10,6,58669.0,80293.0,57369.0,58703.0,58174.0,58669.0,1,21624.0
151097,1,206.00,1606.00,5,2,10,10,2,8,6,21,1493.00,4,2,2,10,6,59165.0,81919.0,57689.0,59132.0,58637.0,59165.0,1,22754.0
151097,2,206.00,1595.00,5,2,10,10,2,8,6,21,1456.00,4,2,2,10,6,124714.0,82592.0,58906.0,124714.0,124216.0,124714.0,0,0.0
151097,3,206.00,1595.00,5,2,10,10,2,8,6,21,1456.00,4,2,2,10,6,59335.0,82592.0,57856.0,59335.0,58840.0,59335.0,1,23257.0
151098,0,216.00,1664.00,5,2,10,10,2,8,6,21,1600.00,4,2,2,10,6,118153.0,88698.0,99543.0,118183.0,117685.0,118153.0,0,0.0
151098,1,216.00,1664.00,5,2,10,10,2,8,6,21,1600.00,4,2,2,10,6,119708.0,89857.0,101048.0,119708.0,119210.0,119708.0,0,0.0
151098,2,216.00,1653.00,5,2,10,10,2,8,6,21,1569.00,4,2,2,10,6,115201.0,71155.0,130367.0,115201.0,114700.0,115201.0,2,15166.0
151098,3,216.00,1653.00,5,2,10,10,2,8,6,21,1569.00,4,2,2,10,6,120219.0,90603.0,126890.0,120219.0,119721.0,120219.0,2,6671.0
151099,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,120666.0,78502.0,115477.0,120697.0,120168.0,120666.0,0,0.0
151099,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,122883.0,78622.0,116558.0,122848.0,122385.0,122883.0,0,0.0
151099,2,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,123213.0,77647.0,112785.0,123213.0,122717.0,123213.0,0,0.0
151099,3,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,123251.0,77647.0,123074.0,123251.0,122787.0,123251.0,0,0.0
151100,0,206.00,1493.00,4,2,11,10,2,8,6,21,1606.00,5,2,2,10,6,79159.0,86636.0,56714.0,79172.0,78572.0,79159.0,1,7477.0
151100,1,206.00,1493.00,4,2,11,10,2,8,6,21,1606.00,5,2,2,10,6,79445.0,87485.0,57020.0,79445.0,78847.0,79445.0,1,8040.0
151100,2,206.00,1484.00,4,2,11,10,2,8,6,21,1567.00,5,2,2,10,6,70446.0,88585.0,69071.0,70456.0,69858.0,70446.0,1,18139.0
151100,3,206.00,1484.00,4,2,11,10,2,8,6,21,1567.00,5,2,2,10,6,79431.0,88585.0,68061.0,79422.0,78832.0,79431.0,1,9154.0
151101,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,62350.0,83114.0,81528.0,62350.0,61852.0,62350.0,1,20764.0
151101,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,62641.0,83329.0,82904.0,62641.0,62143.0,62641.0,1,20688.0
151101,2,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,72665.0,83782.0,76196.0,72665.0,72167.0,72665.0,1,11117.0
151101,3,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,62670.0,83782.0,63502.0,62670.0,62172.0,62670.0,1,21112.0
151102,0,216.00,1664.00,5,2,10,10,2,8,6,21,1551.00,4,2,2,10,6,113357.0,87873.0,93295.0,113357.0,112863.0,113357.0,0,0.0
151102,1,216.00,1664.00,5,2,10,10,2,8,6,21,1551.00,4,2,2,10,6,114324.0,88439.0,93753.0,114324.0,113850.0,114324.0,0,0.0
151102,2,216.00,1652.00,5,2,10,10,2,8,6,21,1518.00,4,2,2,10,6,123006.0,88757.0,90298.0,123006.0,122505.0,123006.0,0,0.0
151102,3,216.00,1652.00,5,2,10,10,2,8,6,21,1518.00,4,2,2,10,6,115028.0,88757.0,94126.0,115028.0,114534.0,115028.0,0,0.0
151103,0,154.00,1387.00,5,2,10,10,2,8,6,21,1274.00,4,2,2,10,6,51149.0,61276.0,46841.0,51149.0,51149.0,51149.0,1,10127.0
151103,1,154.00,1387.00,5,2,10,10,2,8,6,21,1274.00,4,2,2,10,6,51296.0,61520.0,46939.0,51296.0,51296.0,51296.0,1,10224.0
151103,2,154.00,1376.00,5,2,10,10,2,8,6,21,1237.00,4,2,2,10,6,67837.0,61768.0,46497.0,67837.0,67837.0,67837.0,0,0.0
151103,3,154.00,1376.00,5,2,10,10,2,8,6,21,1237.00,4,2,2,10,6,67837.0,61768.0,46497.0,67837.0,67837.0,67837.0,0,0.0
151104,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,101039.0,100538.0,100782.0,101039.0,91380.0,101039.0,0,0.0
151104,1,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,103375.0,102874.0,102629.0,103375.0,92122.0,103375.0,0,0.0
151104,2,187.00,1656.00,5,2,10,10,2,8,6,21,1636.00,5,2,2,10,6,104631.0,104376.0,127690.0,104631.0,93246.0,104631.0,2,23059.0
151104,3,187.00,1656.00,5,2,10,10,2,8,6,21,1636.00,5,2,2,10,6,103801.0,103306.0,103041.0,103801.0,92331.0,103801.0,0,0.0
151105,0,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,87753.0,98544.0,102724.0,87753.0,87252.0,87753.0,2,14971.0
151105,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,88424.0,100963.0,103111.0,88424.0,87923.0,88424.0,2,14687.0
151105,2,216.00,1654.00,5,2,10,10,2,8,6,21,1634.00,5,2,2,10,6,88620.0,101395.0,115414.0,88620.0,88119.0,88620.0,2,26794.0
151105,3,216.00,1654.00,5,2,10,10,2,8,6,21,1634.00,5,2,2,10,6,88586.0,101395.0,102863.0,88586.0,88085.0,88586.0,2,14277.0
151106,0,206.00,1612.00,5,2,10,10,2,8,6,21,1499.00,4,2,2,10,6,108295.0,85391.0,69250.0,108264.0,107766.0,108295.0,0,0.0
151106,1,206.00,1612.00,5,2,10,10,2,8,6,21,1499.00,4,2,2,10,6,110546.0,87400.0,70336.0,110546.0,110020.0,110546.0,0,0.0
151106,2,206.00,1600.00,5,2,10,10,2,8,6,21,1466.00,4,2,2,10,6,94842.0,51457.0,97488.0,94842.0,94344.0,94842.0,2,2646.0
151106,3,206.00,1600.00,5,2,10,10,2,8,6,21,1466.00,4,2,2,10,6,110865.0,88449.0,70894.0,110865.0,110367.0,110865.0,0,0.0
151107,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,96600.0,74711.0,95461.0,96600.0,65407.0,96600.0,0,0.0
151107,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,99334.0,76070.0,97288.0,99334.0,66077.0,99334.0,0,0.0
151107,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,100135.0,76581.0,98126.0,100135.0,71630.0,100135.0,0,0.0
151107,3,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,100135.0,76581.0,98126.0,100135.0,71630.0,100135.0,0,0.0
151108,0,187.00,1512.00,5,2,10,10,2,8,6,21,1399.00,4,2,2,10,6,112093.0,103657.0,80712.0,112093.0,88863.0,112093.0,0,0.0
151108,1,187.00,1512.00,5,2,10,10,2,8,6,21,1399.00,4,2,2,10,6,113824.0,105314.0,81408.0,113824.0,91168.0,113824.0,0,0.0
151108,2,187.00,1501.00,5,2,10,10,2,8,6,21,1362.00,4,2,2,10,6,113867.0,105625.0,82063.0,113867.0,91570.0,113867.0,0,0.0
151108,3,187.00,1501.00,5,2,10,10,2,8,6,21,1362.00,4,2,2,10,6,113867.0,105625.0,82063.0,113867.0,91570.0,113867.0,0,0.0
151109,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,57634.0,71307.0,71342.0,57634.0,57634.0,57634.0,1,13673.0
151109,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,57747.0,72086.0,71706.0,57747.0,57747.0,57747.0,1,14339.0
151109,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,59415.0,64875.0,69450.0,59415.0,59415.0,59415.0,2,10035.0
151109,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,59415.0,63595.0,69450.0,59415.0,59415.0,59415.0,2,10035.0
151110,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,92947.0,104679.0,103046.0,92947.0,106277.0,92947.0,4,13330.0
151110,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,94393.0,105069.0,104167.0,94393.0,108153.0,94393.0,4,13760.0
151110,2,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,95091.0,105450.0,104568.0,95091.0,108465.0,95091.0,4,13374.0
151110,3,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,95091.0,105450.0,104568.0,95091.0,108465.0,95091.0,4,13374.0
151111,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,95871.0,122257.0,60689.0,95908.0,95408.0,95871.0,1,26386.0
151111,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,96929.0,123125.0,61143.0,96929.0,96466.0,96929.0,1,26196.0
151111,2,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,98116.0,124316.0,119557.0,98116.0,97621.0,98116.0,1,26200.0
151111,3,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,97077.0,123340.0,92387.0,97077.0,96575.0,97077.0,1,26263.0
151112,0,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,36526.0,28411.0,59674.0,36526.0,47565.0,36526.0,2,23148.0
151112,1,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,36735.0,28506.0,60657.0,36735.0,47775.0,36735.0,2,23922.0
151112,2,187.00,1517.00,5,2,10,10,2,8,6,21,1495.00,5,2,2,10,6,79994.0,28439.0,107679.0,79994.0,79694.0,79994.0,2,27685.0
151112,3,187.00,1517.00,5,2,10,10,2,8,6,21,1495.00,5,2,2,10,6,36576.0,28439.0,61183.0,36576.0,47812.0,36576.0,2,24607.0
151113,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,40478.0,66087.0,49035.0,40478.0,40478.0,40478.0,1,25609.0
151113,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,40580.0,66815.0,49134.0,40580.0,40580.0,40580.0,1,26235.0
151113,2,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,40875.0,66703.0,45823.0,40875.0,40875.0,40875.0,1,25828.0
151113,3,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,40875.0,66703.0,45823.0,40875.0,40875.0,40875.0,1,25828.0
151114,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,73103.0,30557.0,111517.0,73103.0,72602.0,73103.0,2,38414.0
151114,1,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,75143.0,30755.0,112912.0,75143.0,74642.0,75143.0,2,37769.0
151114,2,206.00,1598.00,5,2,10,10,2,8,6,21,1577.00,5,2,2,10,6,117494.0,46968.0,109913.0,117494.0,116998.0,117494.0,0,0.0
151114,3,206.00,1598.00,5,2,10,10,2,8,6,21,1577.00,5,2,2,10,6,75737.0,46968.0,113559.0,75737.0,75236.0,75737.0,2,37822.0
151115,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,39210.0,68331.0,52242.0,39210.0,39210.0,39210.0,1,29121.0
151115,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,39385.0,68483.0,52312.0,39385.0,39385.0,39385.0,1,29098.0
151115,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,53166.0,68337.0,29622.0,53166.0,53166.0,53166.0,1,15171.0
151115,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,53166.0,68337.0,29622.0,53166.0,53166.0,53166.0,1,15171.0
151116,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,59454.0,102021.0,75759.0,59454.0,45303.0,59454.0,1,42567.0
151116,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,59718.0,103980.0,77043.0,59718.0,45754.0,59718.0,1,44262.0
151116,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,59626.0,125683.0,77464.0,59626.0,51463.0,59626.0,1,66057.0
151116,3,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,59626.0,104008.0,77464.0,59626.0,51463.0,59626.0,1,44382.0
151117,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,100843.0,65290.0,119736.0,100843.0,100344.0,100843.0,2,18893.0
151117,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,101373.0,67051.0,120233.0,101373.0,100874.0,101373.0,2,18860.0
151117,2,216.00,1645.00,5,2,10,10,2,8,6,21,1616.00,5,2,2,10,6,124104.0,67092.0,117707.0,124104.0,123606.0,124104.0,0,0.0
151117,3,216.00,1645.00,5,2,10,10,2,8,6,21,1616.00,5,2,2,10,6,101530.0,67092.0,120355.0,101530.0,101031.0,101530.0,2,18825.0
151118,0,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,74636.0,85305.0,85520.0,74636.0,74135.0,74636.0,2,10884.0
151118,1,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,74923.0,86061.0,86042.0,74923.0,74422.0,74923.0,1,11138.0
151118,2,206.00,1669.00,5,2,10,10,2,8,6,21,1648.00,5,2,2,10,6,75601.0,86894.0,86844.0,75601.0,75100.0,75601.0,1,11293.0
151118,3,206.00,1669.00,5,2,10,10,2,8,6,21,1648.00,5,2,2,10,6,74763.0,85827.0,85982.0,74763.0,74262.0,74763.0,2,11219.0
151119,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,25165.0,55215.0,27175.0,25165.0,25165.0,25165.0,1,30050.0
151119,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,25383.0,55255.0,27258.0,25383.0,25383.0,25383.0,1,29872.0
151119,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,25282.0,55060.0,20529.0,25282.0,25282.0,25282.0,1,29778.0
151119,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,25282.0,55060.0,20529.0,25282.0,25282.0,25282.0,1,29778.0
151120,0,206.00,1613.00,5,2,10,10,2,8,6,20,1613.00,5,2,2,10,6,81400.0,60046.0,95692.0,81400.0,80899.0,81400.0,2,14292.0
151120,1,206.00,1613.00,5,2,10,10,2,8,6,20,1613.00,5,2,2,10,6,81972.0,60346.0,97862.0,81972.0,81471.0,81972.0,2,15890.0
151120,2,206.00,1602.00,5,2,10,10,2,8,6,20,1582.00,5,2,2,10,6,82984.0,80597.0,84674.0,82984.0,82483.0,82984.0,2,1690.0
151120,3,206.00,1602.00,5,2,10,10,2,8,6,20,1582.00,5,2,2,10,6,82071.0,60975.0,92878.0,82071.0,81570.0,82071.0,2,10807.0
151121,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,124333.0,147364.0,116346.0,124333.0,104355.0,124333.0,1,23031.0
151121,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,125567.0,148741.0,117030.0,125567.0,105773.0,125567.0,1,23174.0
151121,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,125644.0,146036.0,117151.0,125644.0,103819.0,125644.0,1,20392.0
151121,3,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,125644.0,148928.0,117151.0,125644.0,103819.0,125644.0,1,23284.0
151122,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,76236.0,100786.0,56424.0,76236.0,76236.0,76236.0,1,24550.0
151122,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,76518.0,101664.0,57647.0,76518.0,76518.0,76518.0,1,25146.0
151122,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,76539.0,121191.0,60761.0,76539.0,76539.0,76539.0,1,44652.0
151122,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,76539.0,102025.0,60761.0,76539.0,76539.0,76539.0,1,25486.0
151123,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,77924.0,73466.0,81232.0,77924.0,77924.0,77924.0,2,3308.0
151123,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,78437.0,73678.0,81679.0,78437.0,78437.0,78437.0,2,3242.0
151123,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,78606.0,74957.0,99931.0,78606.0,78606.0,78606.0,2,21325.0
151123,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,78606.0,73556.0,99931.0,78606.0,78606.0,78606.0,2,21325.0
