seed,opp_type,base_hero,base_opp,base_margin,best_action,max_margin_delta
401216,0,66794.0,64466.0,2328.0,0,0.0
411216,1,66932.0,64561.0,2371.0,0,0.0
401217,0,78281.0,73184.0,5097.0,1,2952.0
411217,1,77327.0,78619.0,-1292.0,0,0.0
401218,0,113823.0,114059.0,-236.0,2,957.0
411218,1,74383.0,67570.0,6813.0,1,286.0
401219,0,72440.0,72295.0,145.0,7,893.0
411219,1,83300.0,79208.0,4092.0,0,0.0
401220,0,43661.0,43902.0,-241.0,1,1671.0
411220,1,97703.0,97297.0,406.0,6,1048.0
401221,0,57985.0,57026.0,959.0,0,0.0
411221,1,50837.0,48633.0,2204.0,1,4259.0
401222,0,153766.0,153983.0,-217.0,0,0.0
411222,1,68597.0,68522.0,75.0,11,82.0
401223,0,42622.0,43468.0,-846.0,7,4401.0
411223,1,90852.0,90368.0,484.0,0,0.0
401224,0,107132.0,107143.0,-11.0,0,0.0
411224,1,48310.0,48463.0,-153.0,1,2456.0
401225,0,129186.0,129186.0,0.0,11,323.0
411225,1,39181.0,39296.0,-115.0,2,268.0
401226,0,112100.0,112071.0,29.0,0,0.0
411226,1,95385.0,93363.0,2022.0,0,0.0
401227,0,56179.0,57992.0,-1813.0,7,4173.0
411227,1,70862.0,69447.0,1415.0,0,0.0
401228,0,71910.0,71338.0,572.0,7,2509.0
411228,1,61371.0,58385.0,2986.0,0,0.0
401229,0,109764.0,110255.0,-491.0,1,5780.0
411229,1,109295.0,109349.0,-54.0,1,197.0
401230,0,114316.0,112422.0,1894.0,0,0.0
411230,1,70176.0,69678.0,498.0,6,263.0
401231,0,78571.0,79097.0,-526.0,11,486.0
411231,1,95469.0,95147.0,322.0,0,0.0
401232,0,44812.0,45669.0,-857.0,7,2056.0
411232,1,87810.0,87142.0,668.0,11,111.0
401233,0,86893.0,87933.0,-1040.0,6,257.0
411233,1,57398.0,64380.0,-6982.0,1,11225.0
401234,0,127553.0,128263.0,-710.0,0,0.0
411234,1,60151.0,60323.0,-172.0,0,0.0
401235,0,93521.0,93655.0,-134.0,2,1900.0
411235,1,85725.0,82457.0,3268.0,0,0.0
401236,0,40033.0,40159.0,-126.0,7,563.0
411236,1,81628.0,81052.0,576.0,2,333.0
401237,0,101935.0,101935.0,0.0,11,808.0
411237,1,52918.0,53148.0,-230.0,6,1181.0
401238,0,89259.0,89432.0,-173.0,0,0.0
411238,1,67509.0,67334.0,175.0,1,2643.0
401239,0,83489.0,83471.0,18.0,0,0.0
411239,1,83259.0,80144.0,3115.0,11,118.0
401240,0,95185.0,94300.0,885.0,0,0.0
411240,1,78607.0,72077.0,6530.0,0,0.0
401241,0,57908.0,57083.0,825.0,0,0.0
411241,1,86722.0,85711.0,1011.0,0,0.0
401242,0,70725.0,70293.0,432.0,7,1213.0
411242,1,67088.0,66975.0,113.0,7,984.0
401243,0,67745.0,68209.0,-464.0,0,0.0
411243,1,84278.0,84348.0,-70.0,11,217.0
401244,0,116013.0,115657.0,356.0,11,80.0
411244,1,65486.0,63690.0,1796.0,0,0.0
401245,0,55090.0,64230.0,-9140.0,7,5784.0
411245,1,46127.0,43801.0,2326.0,7,904.0
401246,0,94231.0,94064.0,167.0,0,0.0
411246,1,32283.0,30459.0,1824.0,1,2336.0
401247,0,119376.0,119584.0,-208.0,0,0.0
411247,1,74094.0,73276.0,818.0,0,0.0
401248,0,86814.0,86816.0,-2.0,0,0.0
411248,1,120942.0,111500.0,9442.0,0,0.0
401249,0,66115.0,66112.0,3.0,0,0.0
411249,1,65334.0,64746.0,588.0,1,2232.0
401250,0,65677.0,63974.0,1703.0,0,0.0
411250,1,130333.0,130817.0,-484.0,2,4541.0
401251,0,63360.0,63812.0,-452.0,7,980.0
411251,1,105914.0,104722.0,1192.0,0,0.0
401252,0,99194.0,98355.0,839.0,0,0.0
411252,1,85074.0,84503.0,571.0,0,0.0
401253,0,93376.0,94635.0,-1259.0,1,6677.0
411253,1,125455.0,126974.0,-1519.0,2,888.0
401254,0,63215.0,63386.0,-171.0,7,2635.0
411254,1,116006.0,110137.0,5869.0,0,0.0
401255,0,61399.0,60865.0,534.0,6,260.0
411255,1,85042.0,80235.0,4807.0,1,3677.0
401256,0,72801.0,59165.0,13636.0,0,0.0
411256,1,52353.0,51837.0,516.0,6,2002.0
401257,0,104391.0,103615.0,776.0,0,0.0
411257,1,70959.0,70542.0,417.0,7,4625.0
401258,0,76962.0,76277.0,685.0,0,0.0
411258,1,70614.0,70950.0,-336.0,11,418.0
401259,0,97107.0,96691.0,416.0,11,90.0
411259,1,50518.0,50400.0,118.0,0,0.0
401260,0,94184.0,94541.0,-357.0,11,813.0
411260,1,88479.0,88263.0,216.0,11,344.0
401261,0,73498.0,73177.0,321.0,0,0.0
411261,1,87494.0,86659.0,835.0,1,6172.0
401262,0,89038.0,89175.0,-137.0,11,266.0
411262,1,80641.0,82131.0,-1490.0,1,853.0
401263,0,101623.0,102285.0,-662.0,0,0.0
411263,1,96841.0,95574.0,1267.0,6,1103.0
401264,0,99310.0,100883.0,-1573.0,2,1419.0
411264,1,90838.0,90464.0,374.0,0,0.0
401265,0,84340.0,82126.0,2214.0,0,0.0
411265,1,85665.0,84312.0,1353.0,2,992.0
401266,0,111478.0,112944.0,-1466.0,1,1597.0
411266,1,74888.0,73566.0,1322.0,0,0.0
401267,0,83409.0,83243.0,166.0,0,0.0
411267,1,67673.0,65444.0,2229.0,0,0.0
401268,0,86430.0,86430.0,0.0,2,784.0
411268,1,104283.0,102658.0,1625.0,0,0.0
401269,0,70766.0,70402.0,364.0,0,0.0
411269,1,63717.0,62886.0,831.0,2,1662.0
401270,0,74070.0,74917.0,-847.0,11,252.0
411270,1,63261.0,64851.0,-1590.0,1,4123.0
401271,0,78704.0,76476.0,2228.0,0,0.0
411271,1,89856.0,89678.0,178.0,11,447.0
401272,0,90018.0,89713.0,305.0,0,0.0
411272,1,80414.0,79241.0,1173.0,0,0.0
401273,0,105901.0,105646.0,255.0,0,0.0
411273,1,68325.0,72085.0,-3760.0,1,3066.0
401274,0,42029.0,42083.0,-54.0,7,2669.0
411274,1,20131.0,19824.0,307.0,11,103.0
401275,0,118188.0,118348.0,-160.0,8,271.0
411275,1,60504.0,61556.0,-1052.0,7,1296.0
401276,0,89060.0,88570.0,490.0,0,0.0
411276,1,53998.0,53948.0,50.0,11,160.0
401277,0,133384.0,133087.0,297.0,0,0.0
411277,1,56654.0,55463.0,1191.0,2,3283.0
401278,0,77380.0,76662.0,718.0,0,0.0
411278,1,97654.0,96649.0,1005.0,0,0.0
401279,0,99659.0,100559.0,-900.0,11,74.0
411279,1,69501.0,68769.0,732.0,2,1179.0
401280,0,36270.0,36105.0,165.0,7,1393.0
411280,1,115281.0,115161.0,120.0,0,0.0
401281,0,118636.0,118681.0,-45.0,0,0.0
411281,1,76997.0,76819.0,178.0,6,256.0
401282,0,80297.0,80289.0,8.0,0,0.0
411282,1,66274.0,70149.0,-3875.0,7,2477.0
401283,0,98248.0,90424.0,7824.0,4,1527.0
411283,1,94414.0,92875.0,1539.0,0,0.0
401284,0,102389.0,102965.0,-576.0,0,0.0
411284,1,38000.0,37684.0,316.0,6,1217.0
401285,0,36809.0,41011.0,-4202.0,1,6922.0
411285,1,107339.0,107530.0,-191.0,2,493.0
401286,0,112762.0,105339.0,7423.0,6,249.0
411286,1,37572.0,37640.0,-68.0,7,536.0
401287,0,128168.0,129637.0,-1469.0,1,4650.0
411287,1,69222.0,66804.0,2418.0,0,0.0
401288,0,70938.0,70855.0,83.0,1,760.0
411288,1,131521.0,132594.0,-1073.0,1,3188.0
401289,0,119346.0,119346.0,0.0,11,202.0
411289,1,59200.0,58846.0,354.0,11,181.0
401290,0,102470.0,102800.0,-330.0,11,254.0
411290,1,101723.0,105654.0,-3931.0,1,1950.0
401291,0,79156.0,85909.0,-6753.0,2,5053.0
411291,1,73553.0,72668.0,885.0,0,0.0
401292,0,90052.0,87517.0,2535.0,0,0.0
411292,1,84528.0,84096.0,432.0,1,2133.0
401293,0,66188.0,64435.0,1753.0,0,0.0
411293,1,78743.0,76851.0,1892.0,0,0.0
401294,0,68505.0,66508.0,1997.0,0,0.0
411294,1,126542.0,124973.0,1569.0,2,2872.0
401295,0,113090.0,113111.0,-21.0,0,0.0
411295,1,125144.0,123911.0,1233.0,0,0.0
401296,0,85805.0,85805.0,0.0,0,0.0
411296,1,46681.0,45696.0,985.0,0,0.0
401297,0,44499.0,45950.0,-1451.0,1,2048.0
411297,1,63788.0,64024.0,-236.0,11,522.0
401298,0,129321.0,129569.0,-248.0,1,456.0
411298,1,83713.0,83194.0,519.0,1,1822.0
401299,0,98277.0,99559.0,-1282.0,7,575.0
411299,1,69182.0,68746.0,436.0,6,278.0
401300,0,79840.0,79413.0,427.0,0,0.0
411300,1,96756.0,96121.0,635.0,2,350.0
401301,0,83174.0,81596.0,1578.0,0,0.0
411301,1,77681.0,74780.0,2901.0,7,938.0
401302,0,72949.0,71931.0,1018.0,6,257.0
411302,1,61720.0,57977.0,3743.0,0,0.0
401303,0,90990.0,90990.0,0.0,0,0.0
411303,1,103503.0,103451.0,52.0,2,1230.0
401304,0,75071.0,75499.0,-428.0,0,0.0
411304,1,105265.0,105248.0,17.0,6,258.0
401305,0,76656.0,76602.0,54.0,7,2965.0
411305,1,60529.0,68905.0,-8376.0,2,6728.0
401306,0,55590.0,54640.0,950.0,11,143.0
411306,1,117710.0,116396.0,1314.0,11,183.0
401307,0,86596.0,89639.0,-3043.0,1,2196.0
411307,1,56709.0,57192.0,-483.0,7,3237.0
401308,0,106228.0,105712.0,516.0,0,0.0
411308,1,123704.0,124133.0,-429.0,0,0.0
401309,0,30902.0,30991.0,-89.0,7,217.0
411309,1,68089.0,66507.0,1582.0,0,0.0
401310,0,125009.0,123100.0,1909.0,0,0.0
411310,1,84419.0,80053.0,4366.0,0,0.0
401311,0,69097.0,68288.0,809.0,0,0.0
411311,1,86952.0,86262.0,690.0,6,80.0
401312,0,51114.0,51297.0,-183.0,1,196.0
411312,1,118593.0,117988.0,605.0,1,1170.0
401313,0,77258.0,75926.0,1332.0,0,0.0
411313,1,78687.0,78277.0,410.0,0,0.0
401314,0,87730.0,85526.0,2204.0,0,0.0
411314,1,104267.0,104098.0,169.0,6,256.0
401315,0,64463.0,64601.0,-138.0,0,0.0
411315,1,74151.0,72223.0,1928.0,0,0.0
401316,0,71566.0,71007.0,559.0,0,0.0
411316,1,64943.0,64238.0,705.0,2,1149.0
401317,0,73748.0,71532.0,2216.0,2,356.0
411317,1,88659.0,87608.0,1051.0,0,0.0
401318,0,83597.0,83173.0,424.0,2,5208.0
411318,1,90349.0,87825.0,2524.0,7,1335.0
401319,0,90003.0,90003.0,0.0,0,0.0
411319,1,92934.0,92635.0,299.0,0,0.0
401320,0,59262.0,59225.0,37.0,11,108.0
411320,1,73529.0,74991.0,-1462.0,0,0.0
401321,0,65099.0,66682.0,-1583.0,7,3951.0
411321,1,69910.0,70459.0,-549.0,0,0.0
401322,0,84829.0,84132.0,697.0,0,0.0
411322,1,50394.0,50205.0,189.0,1,1433.0
401323,0,65751.0,63734.0,2017.0,0,0.0
411323,1,79073.0,77293.0,1780.0,7,656.0
401324,0,94265.0,94367.0,-102.0,0,0.0
411324,1,78652.0,79153.0,-501.0,1,1605.0
401325,0,85951.0,85557.0,394.0,4,1881.0
411325,1,122350.0,121960.0,390.0,0,0.0
401326,0,86542.0,86657.0,-115.0,0,0.0
411326,1,32927.0,47990.0,-15063.0,2,15757.0
401327,0,108860.0,107538.0,1322.0,1,4002.0
411327,1,65080.0,64417.0,663.0,1,2872.0
401328,0,120553.0,120914.0,-361.0,0,0.0
411328,1,57496.0,55873.0,1623.0,0,0.0
401329,0,67203.0,66584.0,619.0,0,0.0
411329,1,116969.0,117296.0,-327.0,1,2949.0
401330,0,121819.0,123222.0,-1403.0,1,57.0
411330,1,79690.0,78728.0,962.0,0,0.0
401331,0,58357.0,58531.0,-174.0,1,610.0
411331,1,65834.0,65391.0,443.0,2,38634.0
401332,0,122023.0,124068.0,-2045.0,0,0.0
411332,1,104212.0,101886.0,2326.0,2,548.0
401333,0,99505.0,99594.0,-89.0,1,707.0
411333,1,69444.0,68878.0,566.0,6,259.0
401334,0,123693.0,124589.0,-896.0,0,0.0
411334,1,112005.0,111182.0,823.0,0,0.0
401335,0,94466.0,91216.0,3250.0,11,122.0
411335,1,84356.0,83271.0,1085.0,0,0.0
401336,0,90424.0,90402.0,22.0,0,0.0
411336,1,87993.0,79577.0,8416.0,0,0.0
401337,0,83344.0,82053.0,1291.0,0,0.0
411337,1,72617.0,72956.0,-339.0,1,1225.0
401338,0,70830.0,71512.0,-682.0,11,353.0
411338,1,97034.0,96974.0,60.0,0,0.0
401339,0,37443.0,37754.0,-311.0,7,974.0
411339,1,70349.0,69862.0,487.0,2,278.0
401340,0,79153.0,77839.0,1314.0,7,1909.0
411340,1,83184.0,81920.0,1264.0,0,0.0
401341,0,56850.0,60732.0,-3882.0,6,1036.0
411341,1,134251.0,134049.0,202.0,0,0.0
401342,0,108317.0,106593.0,1724.0,0,0.0
411342,1,82339.0,79543.0,2796.0,0,0.0
401343,0,60769.0,61328.0,-559.0,11,400.0
411343,1,78585.0,80948.0,-2363.0,0,0.0
401344,0,24114.0,24233.0,-119.0,0,0.0
411344,1,86112.0,85158.0,954.0,0,0.0
401345,0,50195.0,54755.0,-4560.0,1,1155.0
411345,1,76543.0,76021.0,522.0,7,908.0
401346,0,38034.0,38471.0,-437.0,0,0.0
411346,1,96741.0,93437.0,3304.0,0,0.0
401347,0,97404.0,97404.0,0.0,1,1005.0
411347,1,55763.0,53639.0,2124.0,0,0.0
401348,0,62921.0,59562.0,3359.0,0,0.0
411348,1,74780.0,74616.0,164.0,1,1235.0
401349,0,59579.0,61637.0,-2058.0,1,121.0
411349,1,67377.0,67063.0,314.0,0,0.0
401350,0,55352.0,55354.0,-2.0,11,222.0
411350,1,74615.0,74133.0,482.0,1,2500.0
401351,0,36590.0,34096.0,2494.0,1,3289.0
411351,1,98622.0,97841.0,781.0,0,0.0
401352,0,98560.0,98560.0,0.0,0,0.0
411352,1,72514.0,71769.0,745.0,1,670.0
401353,0,83479.0,83411.0,68.0,6,861.0
411353,1,74192.0,74534.0,-342.0,1,466.0
401354,0,56032.0,56587.0,-555.0,0,0.0
411354,1,79692.0,79637.0,55.0,0,0.0
401355,0,86460.0,86490.0,-30.0,11,503.0
411355,1,97285.0,95693.0,1592.0,0,0.0
401356,0,58002.0,56895.0,1107.0,0,0.0
411356,1,90438.0,89246.0,1192.0,0,0.0
401357,0,121794.0,122005.0,-211.0,0,0.0
411357,1,84878.0,84638.0,240.0,0,0.0
401358,0,78342.0,77935.0,407.0,11,345.0
411358,1,122356.0,130444.0,-8088.0,2,4970.0
401359,0,73710.0,69986.0,3724.0,0,0.0
411359,1,77331.0,76073.0,1258.0,0,0.0
401360,0,101000.0,100277.0,723.0,0,0.0
411360,1,24645.0,24107.0,538.0,6,114.0
401361,0,70202.0,69808.0,394.0,7,3856.0
411361,1,63505.0,59672.0,3833.0,0,0.0
401362,0,29838.0,30107.0,-269.0,2,5068.0
411362,1,107840.0,107294.0,546.0,11,53.0
401363,0,111710.0,100925.0,10785.0,11,130.0
411363,1,55818.0,61050.0,-5232.0,2,2619.0
401364,0,23292.0,22783.0,509.0,11,329.0
411364,1,111073.0,109810.0,1263.0,0,0.0
401365,0,128159.0,128223.0,-64.0,0,0.0
411365,1,60450.0,60888.0,-438.0,1,5894.0
401366,0,89135.0,89135.0,0.0,0,0.0
411366,1,68311.0,75848.0,-7537.0,2,7131.0
401367,0,58558.0,59603.0,-1045.0,11,1389.0
411367,1,44221.0,44529.0,-308.0,1,5993.0
401368,0,56016.0,56273.0,-257.0,1,2464.0
411368,1,80890.0,81328.0,-438.0,0,0.0
401369,0,65273.0,63003.0,2270.0,0,0.0
411369,1,96492.0,95099.0,1393.0,2,4701.0
401370,0,58881.0,59235.0,-354.0,1,777.0
411370,1,108471.0,104812.0,3659.0,2,2284.0
401371,0,23310.0,23759.0,-449.0,0,0.0
411371,1,113383.0,113769.0,-386.0,6,243.0
401372,0,99826.0,99854.0,-28.0,2,147.0
411372,1,105519.0,106183.0,-664.0,7,536.0
401373,0,111375.0,110679.0,696.0,0,0.0
411373,1,57981.0,57819.0,162.0,6,257.0
401374,0,95176.0,95216.0,-40.0,11,459.0
411374,1,78691.0,77565.0,1126.0,1,38548.0
401375,0,71321.0,68215.0,3106.0,0,0.0
411375,1,105735.0,104898.0,837.0,0,0.0
401376,0,39758.0,39780.0,-22.0,6,531.0
411376,1,73038.0,68842.0,4196.0,0,0.0
401377,0,80024.0,79049.0,975.0,0,0.0
411377,1,77068.0,76909.0,159.0,7,1711.0
401378,0,100425.0,108260.0,-7835.0,1,6108.0
411378,1,101151.0,99893.0,1258.0,0,0.0
401379,0,56592.0,57027.0,-435.0,1,1002.0
411379,1,67873.0,67941.0,-68.0,2,172.0
401380,0,61176.0,61391.0,-215.0,11,189.0
411380,1,71586.0,72932.0,-1346.0,1,454.0
401381,0,97149.0,96934.0,215.0,0,0.0
411381,1,102173.0,101016.0,1157.0,11,261.0
401382,0,126008.0,125318.0,690.0,0,0.0
411382,1,57642.0,54027.0,3615.0,0,0.0
401383,0,117232.0,117019.0,213.0,0,0.0
411383,1,122119.0,121813.0,306.0,11,264.0
401384,0,106896.0,105823.0,1073.0,0,0.0
411384,1,117115.0,122395.0,-5280.0,1,3729.0
401385,0,82584.0,82514.0,70.0,1,934.0
411385,1,24973.0,24720.0,253.0,0,0.0
401386,0,125682.0,127919.0,-2237.0,0,0.0
411386,1,46969.0,46690.0,279.0,7,760.0
401387,0,78974.0,79274.0,-300.0,0,0.0
411387,1,40357.0,40381.0,-24.0,0,0.0
401388,0,96960.0,96932.0,28.0,6,830.0
411388,1,74069.0,74510.0,-441.0,7,2612.0
401389,0,100687.0,100829.0,-142.0,0,0.0
411389,1,90984.0,90867.0,117.0,11,328.0
401390,0,81173.0,79081.0,2092.0,0,0.0
411390,1,33081.0,32781.0,300.0,7,2773.0
401391,0,86274.0,85843.0,431.0,0,0.0
411391,1,76730.0,76551.0,179.0,1,501.0
401392,0,54725.0,57999.0,-3274.0,1,10157.0
411392,1,68160.0,68435.0,-275.0,11,399.0
401393,0,123037.0,122764.0,273.0,0,0.0
411393,1,71187.0,71415.0,-228.0,7,3367.0
401394,0,82046.0,80952.0,1094.0,0,0.0
411394,1,45512.0,45659.0,-147.0,1,3694.0
401395,0,85223.0,82734.0,2489.0,1,5770.0
411395,1,122288.0,121855.0,433.0,0,0.0
401396,0,115443.0,115866.0,-423.0,0,0.0
411396,1,61662.0,62480.0,-818.0,1,1851.0
401397,0,39050.0,39908.0,-858.0,7,1584.0
411397,1,33405.0,33941.0,-536.0,2,1530.0
401398,0,110441.0,110569.0,-128.0,11,259.0
411398,1,88838.0,88320.0,518.0,0,0.0
401399,0,93889.0,93315.0,574.0,0,0.0
411399,1,70921.0,68983.0,1938.0,0,0.0
401400,0,62802.0,62542.0,260.0,0,0.0
411400,1,44317.0,43439.0,878.0,11,387.0
401401,0,110183.0,108801.0,1382.0,2,1488.0
411401,1,113333.0,120661.0,-7328.0,1,6956.0
401402,0,78258.0,78222.0,36.0,1,1101.0
411402,1,102693.0,102739.0,-46.0,11,289.0
401403,0,36668.0,36881.0,-213.0,1,405.0
411403,1,99399.0,99194.0,205.0,11,687.0
401404,0,95322.0,93336.0,1986.0,0,0.0
411404,1,47755.0,48168.0,-413.0,7,2719.0
401405,0,83991.0,89508.0,-5517.0,7,4707.0
411405,1,126306.0,127771.0,-1465.0,1,2927.0
401406,0,77237.0,78154.0,-917.0,0,0.0
411406,1,43395.0,42482.0,913.0,11,281.0
401407,0,37819.0,37950.0,-131.0,7,194.0
411407,1,65618.0,61677.0,3941.0,7,1694.0
401408,0,131931.0,132067.0,-136.0,11,268.0
411408,1,73030.0,71160.0,1870.0,0,0.0
401409,0,57146.0,57628.0,-482.0,11,504.0
411409,1,69678.0,66857.0,2821.0,0,0.0
401410,0,87002.0,96063.0,-9061.0,2,6620.0
411410,1,96325.0,86151.0,10174.0,0,0.0
401411,0,62582.0,63020.0,-438.0,0,0.0
411411,1,73655.0,73530.0,125.0,0,0.0
401412,0,66188.0,66466.0,-278.0,0,0.0
411412,1,95666.0,93281.0,2385.0,0,0.0
401413,0,48607.0,50291.0,-1684.0,1,2622.0
411413,1,103246.0,101602.0,1644.0,0,0.0
401414,0,91164.0,90367.0,797.0,6,494.0
411414,1,66311.0,62493.0,3818.0,0,0.0
401415,0,37150.0,37219.0,-69.0,7,731.0
411415,1,77242.0,83352.0,-6110.0,1,7918.0
401416,0,82939.0,83083.0,-144.0,0,0.0
411416,1,42877.0,41993.0,884.0,11,485.0
401417,0,111366.0,118848.0,-7482.0,1,3259.0
411417,1,112708.0,117470.0,-4762.0,2,4164.0
401418,0,100582.0,100390.0,192.0,0,0.0
411418,1,80073.0,79186.0,887.0,0,0.0
401419,0,80898.0,75515.0,5383.0,0,0.0
411419,1,80966.0,79148.0,1818.0,11,402.0
401420,0,72701.0,72603.0,98.0,2,825.0
411420,1,37629.0,41124.0,-3495.0,7,3535.0
401421,0,59505.0,58009.0,1496.0,0,0.0
411421,1,62939.0,62907.0,32.0,1,517.0
401422,0,114972.0,112577.0,2395.0,1,3727.0
411422,1,57195.0,57143.0,52.0,1,197.0
401423,0,40876.0,38218.0,2658.0,7,620.0
411423,1,72190.0,69102.0,3088.0,7,1672.0
401424,0,124347.0,125472.0,-1125.0,0,0.0
411424,1,80746.0,81099.0,-353.0,0,0.0
401425,0,27657.0,27606.0,51.0,11,138.0
411425,1,50957.0,50582.0,375.0,11,378.0
401426,0,122883.0,123051.0,-168.0,2,107.0
411426,1,40275.0,39924.0,351.0,0,0.0
401427,0,145604.0,145489.0,115.0,0,0.0
411427,1,100814.0,100088.0,726.0,0,0.0
401428,0,84008.0,83171.0,837.0,7,536.0
411428,1,44569.0,42793.0,1776.0,1,1161.0
401429,0,79040.0,78848.0,192.0,0,0.0
411429,1,93923.0,97569.0,-3646.0,6,4486.0
401430,0,103456.0,104557.0,-1101.0,2,820.0
411430,1,70847.0,70467.0,380.0,7,2366.0
401431,0,126834.0,118302.0,8532.0,0,0.0
411431,1,86799.0,87077.0,-278.0,11,266.0
401432,0,92169.0,92027.0,142.0,1,6357.0
411432,1,98013.0,97095.0,918.0,0,0.0
401433,0,55690.0,55863.0,-173.0,11,621.0
411433,1,73898.0,68170.0,5728.0,1,3230.0
401434,0,74169.0,73865.0,304.0,0,0.0
411434,1,102808.0,113659.0,-10851.0,1,6073.0
401435,0,89802.0,89802.0,0.0,0,0.0
411435,1,63323.0,66741.0,-3418.0,7,2497.0
401436,0,49917.0,50510.0,-593.0,7,3401.0
411436,1,38907.0,38619.0,288.0,11,141.0
401437,0,54274.0,61786.0,-7512.0,1,4836.0
411437,1,75592.0,74940.0,652.0,0,0.0
401438,0,86795.0,87047.0,-252.0,7,3852.0
411438,1,107805.0,107497.0,308.0,1,4945.0
401439,0,61080.0,61016.0,64.0,11,372.0
411439,1,76416.0,72561.0,3855.0,0,0.0
401440,0,110498.0,109953.0,545.0,11,191.0
411440,1,101930.0,101731.0,199.0,1,738.0
401441,0,57552.0,57831.0,-279.0,1,2633.0
411441,1,72497.0,72349.0,148.0,0,0.0
401442,0,107858.0,107832.0,26.0,0,0.0
411442,1,63696.0,63591.0,105.0,11,51.0
401443,0,78900.0,79076.0,-176.0,0,0.0
411443,1,89595.0,88955.0,640.0,0,0.0
401444,0,73779.0,74573.0,-794.0,6,258.0
411444,1,77366.0,76139.0,1227.0,0,0.0
401445,0,74112.0,73296.0,816.0,1,866.0
411445,1,90521.0,86322.0,4199.0,0,0.0
401446,0,45499.0,45182.0,317.0,7,2687.0
411446,1,77774.0,76971.0,803.0,0,0.0
401447,0,94093.0,93647.0,446.0,0,0.0
411447,1,78984.0,74655.0,4329.0,7,4017.0
401448,0,106155.0,105722.0,433.0,0,0.0
411448,1,74614.0,73032.0,1582.0,7,259.0
401449,0,93015.0,89978.0,3037.0,11,597.0
411449,1,137079.0,137159.0,-80.0,0,0.0
401450,0,103505.0,103505.0,0.0,1,608.0
411450,1,115280.0,115632.0,-352.0,11,269.0
401451,0,49050.0,49293.0,-243.0,11,640.0
411451,1,130619.0,123100.0,7519.0,1,853.0
401452,0,66392.0,66341.0,51.0,0,0.0
411452,1,73321.0,72618.0,703.0,1,1330.0
401453,0,73165.0,72329.0,836.0,0,0.0
411453,1,107999.0,107681.0,318.0,6,254.0
401454,0,90771.0,90771.0,0.0,1,1092.0
411454,1,99209.0,90323.0,8886.0,0,0.0
401455,0,82516.0,81839.0,677.0,0,0.0
411455,1,101504.0,100105.0,1399.0,1,297.0
401456,0,100006.0,99032.0,974.0,11,509.0
411456,1,110526.0,110090.0,436.0,1,119.0
401457,0,111074.0,111952.0,-878.0,0,0.0
411457,1,65026.0,64625.0,401.0,0,0.0
401458,0,63703.0,70373.0,-6670.0,2,4611.0
411458,1,35871.0,36023.0,-152.0,6,429.0
401459,0,82912.0,82802.0,110.0,0,0.0
411459,1,82796.0,81787.0,1009.0,1,1361.0
401460,0,58653.0,59337.0,-684.0,11,515.0
411460,1,100663.0,95603.0,5060.0,0,0.0
401461,0,106803.0,110672.0,-3869.0,2,4852.0
411461,1,85369.0,84809.0,560.0,0,0.0
401462,0,85345.0,85499.0,-154.0,0,0.0
411462,1,71914.0,73513.0,-1599.0,7,3978.0
401463,0,103956.0,101455.0,2501.0,0,0.0
411463,1,107745.0,107746.0,-1.0,1,927.0
401464,0,80331.0,80331.0,0.0,11,440.0
411464,1,122860.0,122947.0,-87.0,1,1786.0
401465,0,100066.0,99737.0,329.0,0,0.0
411465,1,118198.0,116582.0,1616.0,11,74.0
401466,0,106164.0,105631.0,533.0,1,155.0
411466,1,76627.0,75465.0,1162.0,1,278.0
401467,0,87880.0,87607.0,273.0,0,0.0
411467,1,78812.0,77898.0,914.0,0,0.0
401468,0,67297.0,66089.0,1208.0,0,0.0
411468,1,79989.0,79910.0,79.0,2,980.0
401469,0,59321.0,60195.0,-874.0,1,1451.0
411469,1,71686.0,69396.0,2290.0,0,0.0
401470,0,105700.0,105549.0,151.0,0,0.0
411470,1,113128.0,111363.0,1765.0,0,0.0
401471,0,88984.0,89144.0,-160.0,0,0.0
411471,1,76674.0,75874.0,800.0,6,255.0
401472,0,116895.0,117506.0,-611.0,2,75.0
411472,1,90336.0,88443.0,1893.0,0,0.0
401473,0,59467.0,60070.0,-603.0,11,258.0
411473,1,77306.0,77555.0,-249.0,0,0.0
401474,0,66145.0,65380.0,765.0,0,0.0
411474,1,77149.0,76164.0,985.0,1,1740.0
401475,0,67051.0,67144.0,-93.0,2,6667.0
411475,1,85280.0,84190.0,1090.0,0,0.0
401476,0,57317.0,55014.0,2303.0,0,0.0
411476,1,76504.0,76441.0,63.0,0,0.0
401477,0,80670.0,82795.0,-2125.0,7,3254.0
411477,1,69701.0,65434.0,4267.0,0,0.0
401478,0,36094.0,35796.0,298.0,1,9022.0
411478,1,62455.0,61487.0,968.0,2,4743.0
401479,0,111340.0,111936.0,-596.0,0,0.0
411479,1,117101.0,117323.0,-222.0,1,1550.0
401480,0,90101.0,90428.0,-327.0,11,295.0
411480,1,90056.0,89925.0,131.0,7,2125.0
401481,0,92626.0,91631.0,995.0,0,0.0
411481,1,65846.0,65411.0,435.0,2,370.0
401482,0,75407.0,71187.0,4220.0,11,715.0
411482,1,104100.0,104112.0,-12.0,2,299.0
401483,0,118739.0,118949.0,-210.0,0,0.0
411483,1,75138.0,74610.0,528.0,2,2854.0
401484,0,69033.0,69074.0,-41.0,0,0.0
