seed,step,day,money,melon_seeds,wheat_seeds,straw_seeds,unlocked_quads,num_plants,num_cows,num_hands,action_id,terminal_return,delta_vs_baseline
1217,168,7,1337.0,0,0,2,1,11,0,0,5,13.0,-197.0
1217,168,7,1337.0,0,0,2,1,11,0,0,6,70.0,-140.0
1217,168,7,1337.0,0,0,2,1,11,0,0,7,50.0,-160.0
1217,168,7,1337.0,0,0,2,1,11,0,0,8,210.0,0.0
1217,168,7,1337.0,0,0,2,1,11,0,0,9,236.0,26.0
1217,168,7,1337.0,0,0,2,1,11,0,0,10,10.0,-200.0
1217,168,7,1337.0,0,0,2,1,11,0,0,11,36.0,-174.0
1217,216,9,735.0,0,0,6,1,11,0,0,0,210.0,0.0
1217,216,9,735.0,0,0,6,1,11,0,0,1,4549.0,4339.0
1217,216,9,735.0,0,0,6,1,11,0,0,2,4547.0,4337.0
1217,216,9,735.0,0,0,6,1,11,0,0,3,5383.0,5173.0
1217,216,9,735.0,0,0,6,1,11,0,0,4,4738.0,4528.0
1217,216,9,735.0,0,0,6,1,11,0,0,5,273.0,63.0
1217,216,9,735.0,0,0,6,1,11,0,0,6,70.0,-140.0
1217,216,9,735.0,0,0,6,1,11,0,0,7,50.0,-160.0
1217,216,9,735.0,0,0,6,1,11,0,0,8,253.0,43.0
1217,216,9,735.0,0,0,6,1,11,0,0,9,210.0,0.0
1217,216,9,735.0,0,0,6,1,11,0,0,10,210.0,0.0
1217,216,9,735.0,0,0,6,1,11,0,0,11,210.0,0.0
1217,264,11,33.0,0,0,13,1,9,0,0,0,210.0,0.0
1217,264,11,33.0,0,0,13,1,9,0,0,1,210.0,0.0
1217,264,11,33.0,0,0,13,1,9,0,0,2,210.0,0.0
1217,264,11,33.0,0,0,13,1,9,0,0,3,210.0,0.0
1217,264,11,33.0,0,0,13,1,9,0,0,4,210.0,0.0
1217,264,11,33.0,0,0,13,1,9,0,0,5,210.0,0.0
1217,264,11,33.0,0,0,13,1,9,0,0,6,210.0,0.0
1217,264,11,33.0,0,0,13,1,9,0,0,7,210.0,0.0
1217,264,11,33.0,0,0,13,1,9,0,0,8,210.0,0.0
1217,264,11,33.0,0,0,13,1,9,0,0,9,210.0,0.0
1217,264,11,33.0,0,0,13,1,9,0,0,10,210.0,0.0
1217,264,11,33.0,0,0,13,1,9,0,0,11,210.0,0.0
1218,0,0,3000.0,0,0,0,1,0,0,0,0,205.0,0.0
1218,0,0,3000.0,0,0,0,1,0,0,0,1,203.0,-2.0
1218,0,0,3000.0,0,0,0,1,0,0,0,2,200.0,-5.0
1218,0,0,3000.0,0,0,0,1,0,0,0,3,4591.0,4386.0
1218,0,0,3000.0,0,0,0,1,0,0,0,4,2791.0,2586.0
1218,0,0,3000.0,0,0,0,1,0,0,0,5,15.0,-190.0
1218,0,0,3000.0,0,0,0,1,0,0,0,6,43.0,-162.0
1218,0,0,3000.0,0,0,0,1,0,0,0,7,223.0,18.0
1218,0,0,3000.0,0,0,0,1,0,0,0,8,205.0,0.0
1218,0,0,3000.0,0,0,0,1,0,0,0,9,205.0,0.0
1218,0,0,3000.0,0,0,0,1,0,0,0,10,5.0,-200.0
1218,0,0,3000.0,0,0,0,1,0,0,0,11,35.0,-170.0
1218,24,1,2058.0,1,6,0,1,5,0,0,0,205.0,0.0
1218,24,1,2058.0,1,6,0,1,5,0,0,1,34.0,-171.0
1218,24,1,2058.0,1,6,0,1,5,0,0,2,32.0,-173.0
1218,24,1,2058.0,1,6,0,1,5,0,0,3,29.0,-176.0
1218,24,1,2058.0,1,6,0,1,5,0,0,4,145.0,-60.0
1218,24,1,2058.0,1,6,0,1,5,0,0,5,185.0,-20.0
1218,24,1,2058.0,1,6,0,1,5,0,0,6,43.0,-162.0
1218,24,1,2058.0,1,6,0,1,5,0,0,7,223.0,18.0
1218,24,1,2058.0,1,6,0,1,5,0,0,8,205.0,0.0
1218,24,1,2058.0,1,6,0,1,5,0,0,9,205.0,0.0
1218,24,1,2058.0,1,6,0,1,5,0,0,10,5.0,-200.0
1218,24,1,2058.0,1,6,0,1,5,0,0,11,4.0,-201.0
1218,72,3,2056.0,0,0,0,1,11,0,0,0,205.0,0.0
1218,72,3,2056.0,0,0,0,1,11,0,0,1,204.0,-1.0
1218,72,3,2056.0,0,0,0,1,11,0,0,2,202.0,-3.0
1218,72,3,2056.0,0,0,0,1,11,0,0,3,199.0,-6.0
1218,72,3,2056.0,0,0,0,1,11,0,0,4,25.0,-180.0
1218,72,3,2056.0,0,0,0,1,11,0,0,5,65.0,-140.0
1218,72,3,2056.0,0,0,0,1,11,0,0,6,43.0,-162.0
1218,72,3,2056.0,0,0,0,1,11,0,0,7,223.0,18.0
1218,72,3,2056.0,0,0,0,1,11,0,0,8,205.0,0.0
1218,72,3,2056.0,0,0,0,1,11,0,0,9,205.0,0.0
1218,72,3,2056.0,0,0,0,1,11,0,0,10,5.0,-200.0
1218,72,3,2056.0,0,0,0,1,11,0,0,11,4.0,-201.0
1218,120,5,1874.0,0,0,0,1,8,0,0,0,205.0,0.0
1218,120,5,1874.0,0,0,0,1,8,0,0,1,4.0,-201.0
1218,120,5,1874.0,0,0,0,1,8,0,0,2,2.0,-203.0
1218,120,5,1874.0,0,0,0,1,8,0,0,3,99.0,-106.0
1218,120,5,1874.0,0,0,0,1,8,0,0,4,25.0,-180.0
1218,120,5,1874.0,0,0,0,1,8,0,0,5,65.0,-140.0
1218,120,5,1874.0,0,0,0,1,8,0,0,6,65.0,-140.0
1218,120,5,1874.0,0,0,0,1,8,0,0,7,45.0,-160.0
1218,120,5,1874.0,0,0,0,1,8,0,0,8,205.0,0.0
1218,120,5,1874.0,0,0,0,1,8,0,0,9,205.0,0.0
1218,120,5,1874.0,0,0,0,1,8,0,0,10,5.0,-200.0
1218,120,5,1874.0,0,0,0,1,8,0,0,11,4.0,-201.0
1218,168,7,1332.0,0,0,2,1,11,0,0,0,205.0,0.0
1218,168,7,1332.0,0,0,2,1,11,0,0,1,4.0,-201.0
1218,168,7,1332.0,0,0,2,1,11,0,0,2,2.0,-203.0
1218,168,7,1332.0,0,0,2,1,11,0,0,3,99.0,-106.0
1218,168,7,1332.0,0,0,2,1,11,0,0,4,25.0,-180.0
1218,168,7,1332.0,0,0,2,1,11,0,0,5,8.0,-197.0
1218,168,7,1332.0,0,0,2,1,11,0,0,6,65.0,-140.0
1218,168,7,1332.0,0,0,2,1,11,0,0,7,45.0,-160.0
1218,168,7,1332.0,0,0,2,1,11,0,0,8,205.0,0.0
1218,168,7,1332.0,0,0,2,1,11,0,0,9,231.0,26.0
1218,168,7,1332.0,0,0,2,1,11,0,0,10,5.0,-200.0
1218,168,7,1332.0,0,0,2,1,11,0,0,11,31.0,-174.0
1218,216,9,730.0,0,0,7,1,11,0,0,0,205.0,0.0
1218,216,9,730.0,0,0,7,1,11,0,0,1,3293.0,3088.0
1218,216,9,730.0,0,0,7,1,11,0,0,2,3291.0,3086.0
1218,216,9,730.0,0,0,7,1,11,0,0,3,3288.0,3083.0
1218,216,9,730.0,0,0,7,1,11,0,0,4,2959.0,2754.0
1218,216,9,730.0,0,0,7,1,11,0,0,5,2796.0,2591.0
1218,216,9,730.0,0,0,7,1,11,0,0,6,65.0,-140.0
1218,216,9,730.0,0,0,7,1,11,0,0,7,45.0,-160.0
1218,216,9,730.0,0,0,7,1,11,0,0,8,248.0,43.0
1218,216,9,730.0,0,0,7,1,11,0,0,9,205.0,0.0
1218,216,9,730.0,0,0,7,1,11,0,0,10,205.0,0.0
1218,216,9,730.0,0,0,7,1,11,0,0,11,205.0,0.0
1218,264,11,28.0,0,0,14,1,9,0,0,0,205.0,0.0
1218,264,11,28.0,0,0,14,1,9,0,0,1,205.0,0.0
1218,264,11,28.0,0,0,14,1,9,0,0,2,205.0,0.0
1218,264,11,28.0,0,0,14,1,9,0,0,3,205.0,0.0
1218,264,11,28.0,0,0,14,1,9,0,0,4,205.0,0.0
1218,264,11,28.0,0,0,14,1,9,0,0,5,205.0,0.0
1218,264,11,28.0,0,0,14,1,9,0,0,6,205.0,0.0
1218,264,11,28.0,0,0,14,1,9,0,0,7,205.0,0.0
1218,264,11,28.0,0,0,14,1,9,0,0,8,205.0,0.0
1218,264,11,28.0,0,0,14,1,9,0,0,9,205.0,0.0
1218,264,11,28.0,0,0,14,1,9,0,0,10,205.0,0.0
1218,264,11,28.0,0,0,14,1,9,0,0,11,205.0,0.0
1219,0,0,3000.0,0,0,0,1,0,0,0,0,1990.0,0.0
1219,0,0,3000.0,0,0,0,1,0,0,0,1,7.0,-1983.0
1219,0,0,3000.0,0,0,0,1,0,0,0,2,4.0,-1986.0
1219,0,0,3000.0,0,0,0,1,0,0,0,3,99.0,-1891.0
1219,0,0,3000.0,0,0,0,1,0,0,0,4,2858.0,868.0
1219,0,0,3000.0,0,0,0,1,0,0,0,5,15.0,-1975.0
1219,0,0,3000.0,0,0,0,1,0,0,0,6,158.0,-1832.0
1219,0,0,3000.0,0,0,0,1,0,0,0,7,138.0,-1852.0
1219,0,0,3000.0,0,0,0,1,0,0,0,8,2092.0,102.0
1219,0,0,3000.0,0,0,0,1,0,0,0,9,2092.0,102.0
1219,0,0,3000.0,0,0,0,1,0,0,0,10,10.0,-1980.0
1219,0,0,3000.0,0,0,0,1,0,0,0,11,35.0,-1955.0
1219,24,1,2058.0,1,6,0,1,5,0,0,0,1990.0,0.0
1219,24,1,2058.0,1,6,0,1,5,0,0,1,38.0,-1952.0
1219,24,1,2058.0,1,6,0,1,5,0,0,2,36.0,-1954.0
1219,24,1,2058.0,1,6,0,1,5,0,0,3,33.0,-1957.0
1219,24,1,2058.0,1,6,0,1,5,0,0,4,145.0,-1845.0
1219,24,1,2058.0,1,6,0,1,5,0,0,5,4653.0,2663.0
1219,24,1,2058.0,1,6,0,1,5,0,0,6,158.0,-1832.0
1219,24,1,2058.0,1,6,0,1,5,0,0,7,138.0,-1852.0
1219,24,1,2058.0,1,6,0,1,5,0,0,8,2092.0,102.0
1219,24,1,2058.0,1,6,0,1,5,0,0,9,2092.0,102.0
1219,24,1,2058.0,1,6,0,1,5,0,0,10,10.0,-1980.0
1219,24,1,2058.0,1,6,0,1,5,0,0,11,9.0,-1981.0
1219,72,3,2056.0,0,0,0,1,11,0,0,0,1990.0,0.0
1219,72,3,2056.0,0,0,0,1,11,0,0,1,1989.0,-1.0
1219,72,3,2056.0,0,0,0,1,11,0,0,2,368.0,-1622.0
1219,72,3,2056.0,0,0,0,1,11,0,0,3,299.0,-1691.0
1219,72,3,2056.0,0,0,0,1,11,0,0,4,30.0,-1960.0
1219,72,3,2056.0,0,0,0,1,11,0,0,5,70.0,-1920.0
1219,72,3,2056.0,0,0,0,1,11,0,0,6,158.0,-1832.0
1219,72,3,2056.0,0,0,0,1,11,0,0,7,138.0,-1852.0
1219,72,3,2056.0,0,0,0,1,11,0,0,8,2092.0,102.0
1219,72,3,2056.0,0,0,0,1,11,0,0,9,2092.0,102.0
1219,72,3,2056.0,0,0,0,1,11,0,0,10,10.0,-1980.0
1219,72,3,2056.0,0,0,0,1,11,0,0,11,9.0,-1981.0
1219,120,5,1877.0,0,0,0,1,8,0,0,0,1990.0,0.0
1219,120,5,1877.0,0,0,0,1,8,0,0,1,209.0,-1781.0
1219,120,5,1877.0,0,0,0,1,8,0,0,2,207.0,-1783.0
1219,120,5,1877.0,0,0,0,1,8,0,0,3,204.0,-1786.0
1219,120,5,1877.0,0,0,0,1,8,0,0,4,30.0,-1960.0
1219,120,5,1877.0,0,0,0,1,8,0,0,5,70.0,-1920.0
1219,120,5,1877.0,0,0,0,1,8,0,0,6,70.0,-1920.0
1219,120,5,1877.0,0,0,0,1,8,0,0,7,50.0,-1940.0
1219,120,5,1877.0,0,0,0,1,8,0,0,8,1990.0,0.0
1219,120,5,1877.0,0,0,0,1,8,0,0,9,1990.0,0.0
1219,120,5,1877.0,0,0,0,1,8,0,0,10,10.0,-1980.0
1219,120,5,1877.0,0,0,0,1,8,0,0,11,9.0,-1981.0
1219,168,7,1337.0,0,0,2,1,11,0,0,0,1990.0,0.0
1219,168,7,1337.0,0,0,2,1,11,0,0,1,9.0,-1981.0
1219,168,7,1337.0,0,0,2,1,11,0,0,2,7.0,-1983.0
1219,168,7,1337.0,0,0,2,1,11,0,0,3,4.0,-1986.0
1219,168,7,1337.0,0,0,2,1,11,0,0,4,30.0,-1960.0
1219,168,7,1337.0,0,0,2,1,11,0,0,5,13.0,-1977.0
1219,168,7,1337.0,0,0,2,1,11,0,0,6,70.0,-1920.0
1219,168,7,1337.0,0,0,2,1,11,0,0,7,50.0,-1940.0
1219,168,7,1337.0,0,0,2,1,11,0,0,8,1990.0,0.0
1219,168,7,1337.0,0,0,2,1,11,0,0,9,236.0,-1754.0
1219,168,7,1337.0,0,0,2,1,11,0,0,10,10.0,-1980.0
1219,168,7,1337.0,0,0,2,1,11,0,0,11,36.0,-1954.0
1219,216,9,735.0,0,0,8,1,11,0,0,0,1990.0,0.0
1219,216,9,735.0,0,0,8,1,11,0,0,1,2995.0,1005.0
1219,216,9,735.0,0,0,8,1,11,0,0,2,2609.0,619.0
1219,216,9,735.0,0,0,8,1,11,0,0,3,2990.0,1000.0
1219,216,9,735.0,0,0,8,1,11,0,0,4,3611.0,1621.0
1219,216,9,735.0,0,0,8,1,11,0,0,5,5450.0,3460.0
1219,216,9,735.0,0,0,8,1,11,0,0,6,70.0,-1920.0
1219,216,9,735.0,0,0,8,1,11,0,0,7,50.0,-1940.0
1219,216,9,735.0,0,0,8,1,11,0,0,8,3252.0,1262.0
1219,216,9,735.0,0,0,8,1,11,0,0,9,1990.0,0.0
1219,216,9,735.0,0,0,8,1,11,0,0,10,1990.0,0.0
1219,216,9,735.0,0,0,8,1,11,0,0,11,1990.0,0.0
1219,264,11,33.0,0,0,15,1,9,0,0,0,1990.0,0.0
1219,264,11,33.0,0,0,15,1,9,0,0,1,1990.0,0.0
1219,264,11,33.0,0,0,15,1,9,0,0,2,1990.0,0.0
1219,264,11,33.0,0,0,15,1,9,0,0,3,1990.0,0.0
1219,264,11,33.0,0,0,15,1,9,0,0,4,1990.0,0.0
1219,264,11,33.0,0,0,15,1,9,0,0,5,1990.0,0.0
1219,264,11,33.0,0,0,15,1,9,0,0,6,1990.0,0.0
1219,264,11,33.0,0,0,15,1,9,0,0,7,1990.0,0.0
1219,264,11,33.0,0,0,15,1,9,0,0,8,1990.0,0.0
1219,264,11,33.0,0,0,15,1,9,0,0,9,1990.0,0.0
1219,264,11,33.0,0,0,15,1,9,0,0,10,1990.0,0.0
1219,264,11,33.0,0,0,15,1,9,0,0,11,1990.0,0.0
1220,0,0,3000.0,0,0,0,1,0,0,0,0,105.0,0.0
1220,0,0,3000.0,0,0,0,1,0,0,0,1,103.0,-2.0
1220,0,0,3000.0,0,0,0,1,0,0,0,2,100.0,-5.0
1220,0,0,3000.0,0,0,0,1,0,0,0,3,95.0,-10.0
1220,0,0,3000.0,0,0,0,1,0,0,0,4,4150.0,4045.0
1220,0,0,3000.0,0,0,0,1,0,0,0,5,15.0,-90.0
1220,0,0,3000.0,0,0,0,1,0,0,0,6,43.0,-62.0
1220,0,0,3000.0,0,0,0,1,0,0,0,7,123.0,18.0
1220,0,0,3000.0,0,0,0,1,0,0,0,8,105.0,0.0
1220,0,0,3000.0,0,0,0,1,0,0,0,9,105.0,0.0
1220,0,0,3000.0,0,0,0,1,0,0,0,10,5.0,-100.0
1220,0,0,3000.0,0,0,0,1,0,0,0,11,35.0,-70.0
1220,24,1,2058.0,1,6,0,1,5,0,0,0,105.0,0.0
1220,24,1,2058.0,1,6,0,1,5,0,0,1,2476.0,2371.0
1220,24,1,2058.0,1,6,0,1,5,0,0,2,2474.0,2369.0
1220,24,1,2058.0,1,6,0,1,5,0,0,3,2471.0,2366.0
1220,24,1,2058.0,1,6,0,1,5,0,0,4,45.0,-60.0
1220,24,1,2058.0,1,6,0,1,5,0,0,5,85.0,-20.0
1220,24,1,2058.0,1,6,0,1,5,0,0,6,43.0,-62.0
1220,24,1,2058.0,1,6,0,1,5,0,0,7,123.0,18.0
1220,24,1,2058.0,1,6,0,1,5,0,0,8,105.0,0.0
1220,24,1,2058.0,1,6,0,1,5,0,0,9,105.0,0.0
1220,24,1,2058.0,1,6,0,1,5,0,0,10,5.0,-100.0
1220,24,1,2058.0,1,6,0,1,5,0,0,11,4.0,-101.0
1220,72,3,2056.0,0,0,0,1,11,0,0,0,105.0,0.0
1220,72,3,2056.0,0,0,0,1,11,0,0,1,104.0,-1.0
1220,72,3,2056.0,0,0,0,1,11,0,0,2,102.0,-3.0
1220,72,3,2056.0,0,0,0,1,11,0,0,3,99.0,-6.0
1220,72,3,2056.0,0,0,0,1,11,0,0,4,25.0,-80.0
1220,72,3,2056.0,0,0,0,1,11,0,0,5,65.0,-40.0
1220,72,3,2056.0,0,0,0,1,11,0,0,6,43.0,-62.0
1220,72,3,2056.0,0,0,0,1,11,0,0,7,123.0,18.0
1220,72,3,2056.0,0,0,0,1,11,0,0,8,105.0,0.0
1220,72,3,2056.0,0,0,0,1,11,0,0,9,105.0,0.0
1220,72,3,2056.0,0,0,0,1,11,0,0,10,5.0,-100.0
1220,72,3,2056.0,0,0,0,1,11,0,0,11,4.0,-101.0
1220,120,5,1874.0,0,0,0,1,8,0,0,0,105.0,0.0
1220,120,5,1874.0,0,0,0,1,8,0,0,1,4.0,-101.0
1220,120,5,1874.0,0,0,0,1,8,0,0,2,2.0,-103.0
1220,120,5,1874.0,0,0,0,1,8,0,0,3,99.0,-6.0
1220,120,5,1874.0,0,0,0,1,8,0,0,4,3895.0,3790.0
1220,120,5,1874.0,0,0,0,1,8,0,0,5,65.0,-40.0
1220,120,5,1874.0,0,0,0,1,8,0,0,6,65.0,-40.0
1220,120,5,1874.0,0,0,0,1,8,0,0,7,45.0,-60.0
1220,120,5,1874.0,0,0,0,1,8,0,0,8,105.0,0.0
1220,120,5,1874.0,0,0,0,1,8,0,0,9,105.0,0.0
1220,120,5,1874.0,0,0,0,1,8,0,0,10,5.0,-100.0
1220,120,5,1874.0,0,0,0,1,8,0,0,11,4.0,-101.0
1220,168,7,1332.0,0,0,2,1,11,0,0,0,105.0,0.0
1220,168,7,1332.0,0,0,2,1,11,0,0,1,1700.0,1595.0
1220,168,7,1332.0,0,0,2,1,11,0,0,2,1698.0,1593.0
1220,168,7,1332.0,0,0,2,1,11,0,0,3,1621.0,1516.0
1220,168,7,1332.0,0,0,2,1,11,0,0,4,3895.0,3790.0
1220,168,7,1332.0,0,0,2,1,11,0,0,5,8.0,-97.0
1220,168,7,1332.0,0,0,2,1,11,0,0,6,65.0,-40.0
1220,168,7,1332.0,0,0,2,1,11,0,0,7,45.0,-60.0
1220,168,7,1332.0,0,0,2,1,11,0,0,8,105.0,0.0
1220,168,7,1332.0,0,0,2,1,11,0,0,9,231.0,126.0
1220,168,7,1332.0,0,0,2,1,11,0,0,10,5.0,-100.0
1220,168,7,1332.0,0,0,2,1,11,0,0,11,31.0,-74.0
1220,216,9,730.0,0,0,6,1,11,0,0,0,105.0,0.0
1220,216,9,730.0,0,0,6,1,11,0,0,1,1631.0,1526.0
1220,216,9,730.0,0,0,6,1,11,0,0,2,1629.0,1524.0
1220,216,9,730.0,0,0,6,1,11,0,0,3,1626.0,1521.0
1220,216,9,730.0,0,0,6,1,11,0,0,4,228.0,123.0
1220,216,9,730.0,0,0,6,1,11,0,0,5,269.0,164.0
1220,216,9,730.0,0,0,6,1,11,0,0,6,65.0,-40.0
1220,216,9,730.0,0,0,6,1,11,0,0,7,45.0,-60.0
1220,216,9,730.0,0,0,6,1,11,0,0,8,148.0,43.0
1220,216,9,730.0,0,0,6,1,11,0,0,9,105.0,0.0
1220,216,9,730.0,0,0,6,1,11,0,0,10,105.0,0.0
1220,216,9,730.0,0,0,6,1,11,0,0,11,105.0,0.0
1220,264,11,28.0,0,0,13,1,9,0,0,0,105.0,0.0
1220,264,11,28.0,0,0,13,1,9,0,0,1,105.0,0.0
1220,264,11,28.0,0,0,13,1,9,0,0,2,105.0,0.0
1220,264,11,28.0,0,0,13,1,9,0,0,3,105.0,0.0
1220,264,11,28.0,0,0,13,1,9,0,0,4,105.0,0.0
1220,264,11,28.0,0,0,13,1,9,0,0,5,105.0,0.0
1220,264,11,28.0,0,0,13,1,9,0,0,6,105.0,0.0
1220,264,11,28.0,0,0,13,1,9,0,0,7,105.0,0.0
1220,264,11,28.0,0,0,13,1,9,0,0,8,105.0,0.0
1220,264,11,28.0,0,0,13,1,9,0,0,9,105.0,0.0
1220,264,11,28.0,0,0,13,1,9,0,0,10,105.0,0.0
1220,264,11,28.0,0,0,13,1,9,0,0,11,105.0,0.0
1221,0,0,3000.0,0,0,0,1,0,0,0,0,105.0,0.0
1221,0,0,3000.0,0,0,0,1,0,0,0,1,103.0,-2.0
1221,0,0,3000.0,0,0,0,1,0,0,0,2,100.0,-5.0
1221,0,0,3000.0,0,0,0,1,0,0,0,3,95.0,-10.0
1221,0,0,3000.0,0,0,0,1,0,0,0,4,404.0,299.0
1221,0,0,3000.0,0,0,0,1,0,0,0,5,15.0,-90.0
1221,0,0,3000.0,0,0,0,1,0,0,0,6,43.0,-62.0
1221,0,0,3000.0,0,0,0,1,0,0,0,7,123.0,18.0
1221,0,0,3000.0,0,0,0,1,0,0,0,8,105.0,0.0
1221,0,0,3000.0,0,0,0,1,0,0,0,9,105.0,0.0
1221,0,0,3000.0,0,0,0,1,0,0,0,10,5.0,-100.0
1221,0,0,3000.0,0,0,0,1,0,0,0,11,35.0,-70.0
1221,24,1,2058.0,1,6,0,1,5,0,0,0,105.0,0.0
1221,24,1,2058.0,1,6,0,1,5,0,0,1,1521.0,1416.0
1221,24,1,2058.0,1,6,0,1,5,0,0,2,1519.0,1414.0
1221,24,1,2058.0,1,6,0,1,5,0,0,3,1516.0,1411.0
1221,24,1,2058.0,1,6,0,1,5,0,0,4,45.0,-60.0
1221,24,1,2058.0,1,6,0,1,5,0,0,5,85.0,-20.0
1221,24,1,2058.0,1,6,0,1,5,0,0,6,43.0,-62.0
1221,24,1,2058.0,1,6,0,1,5,0,0,7,123.0,18.0
1221,24,1,2058.0,1,6,0,1,5,0,0,8,105.0,0.0
1221,24,1,2058.0,1,6,0,1,5,0,0,9,105.0,0.0
1221,24,1,2058.0,1,6,0,1,5,0,0,10,5.0,-100.0
1221,24,1,2058.0,1,6,0,1,5,0,0,11,4.0,-101.0
1221,72,3,2056.0,0,0,0,1,11,0,0,0,105.0,0.0
1221,72,3,2056.0,0,0,0,1,11,0,0,1,104.0,-1.0
1221,72,3,2056.0,0,0,0,1,11,0,0,2,102.0,-3.0
1221,72,3,2056.0,0,0,0,1,11,0,0,3,99.0,-6.0
1221,72,3,2056.0,0,0,0,1,11,0,0,4,25.0,-80.0
1221,72,3,2056.0,0,0,0,1,11,0,0,5,65.0,-40.0
1221,72,3,2056.0,0,0,0,1,11,0,0,6,43.0,-62.0
1221,72,3,2056.0,0,0,0,1,11,0,0,7,123.0,18.0
1221,72,3,2056.0,0,0,0,1,11,0,0,8,105.0,0.0
1221,72,3,2056.0,0,0,0,1,11,0,0,9,105.0,0.0
1221,72,3,2056.0,0,0,0,1,11,0,0,10,5.0,-100.0
1221,72,3,2056.0,0,0,0,1,11,0,0,11,4.0,-101.0
1221,120,5,1874.0,0,0,0,1,8,0,0,0,105.0,0.0
1221,120,5,1874.0,0,0,0,1,8,0,0,1,4.0,-101.0
1221,120,5,1874.0,0,0,0,1,8,0,0,2,2.0,-103.0
1221,120,5,1874.0,0,0,0,1,8,0,0,3,99.0,-6.0
1221,120,5,1874.0,0,0,0,1,8,0,0,4,2217.0,2112.0
1221,120,5,1874.0,0,0,0,1,8,0,0,5,65.0,-40.0
1221,120,5,1874.0,0,0,0,1,8,0,0,6,65.0,-40.0
1221,120,5,1874.0,0,0,0,1,8,0,0,7,45.0,-60.0
1221,120,5,1874.0,0,0,0,1,8,0,0,8,105.0,0.0
1221,120,5,1874.0,0,0,0,1,8,0,0,9,105.0,0.0
1221,120,5,1874.0,0,0,0,1,8,0,0,10,5.0,-100.0
1221,120,5,1874.0,0,0,0,1,8,0,0,11,4.0,-101.0
1221,168,7,1332.0,0,0,2,1,11,0,0,0,105.0,0.0
1221,168,7,1332.0,0,0,2,1,11,0,0,1,1747.0,1642.0
1221,168,7,1332.0,0,0,2,1,11,0,0,2,1745.0,1640.0
1221,168,7,1332.0,0,0,2,1,11,0,0,3,1742.0,1637.0
1221,168,7,1332.0,0,0,2,1,11,0,0,4,2217.0,2112.0
1221,168,7,1332.0,0,0,2,1,11,0,0,5,8.0,-97.0
1221,168,7,1332.0,0,0,2,1,11,0,0,6,65.0,-40.0
1221,168,7,1332.0,0,0,2,1,11,0,0,7,45.0,-60.0
1221,168,7,1332.0,0,0,2,1,11,0,0,8,105.0,0.0
1221,168,7,1332.0,0,0,2,1,11,0,0,9,231.0,126.0
1221,168,7,1332.0,0,0,2,1,11,0,0,10,5.0,-100.0
1221,168,7,1332.0,0,0,2,1,11,0,0,11,31.0,-74.0
1221,216,9,730.0,0,0,6,1,11,0,0,0,105.0,0.0
1221,216,9,730.0,0,0,6,1,11,0,0,1,1733.0,1628.0
1221,216,9,730.0,0,0,6,1,11,0,0,2,1731.0,1626.0
1221,216,9,730.0,0,0,6,1,11,0,0,3,1728.0,1623.0
1221,216,9,730.0,0,0,6,1,11,0,0,4,228.0,123.0
1221,216,9,730.0,0,0,6,1,11,0,0,5,269.0,164.0
1221,216,9,730.0,0,0,6,1,11,0,0,6,65.0,-40.0
1221,216,9,730.0,0,0,6,1,11,0,0,7,45.0,-60.0
1221,216,9,730.0,0,0,6,1,11,0,0,8,148.0,43.0
1221,216,9,730.0,0,0,6,1,11,0,0,9,105.0,0.0
1221,216,9,730.0,0,0,6,1,11,0,0,10,105.0,0.0
1221,216,9,730.0,0,0,6,1,11,0,0,11,105.0,0.0
1221,264,11,28.0,0,0,13,1,9,0,0,0,105.0,0.0
1221,264,11,28.0,0,0,13,1,9,0,0,1,105.0,0.0
1221,264,11,28.0,0,0,13,1,9,0,0,2,105.0,0.0
1221,264,11,28.0,0,0,13,1,9,0,0,3,105.0,0.0
1221,264,11,28.0,0,0,13,1,9,0,0,4,105.0,0.0
1221,264,11,28.0,0,0,13,1,9,0,0,5,105.0,0.0
1221,264,11,28.0,0,0,13,1,9,0,0,6,105.0,0.0
1221,264,11,28.0,0,0,13,1,9,0,0,7,105.0,0.0
1221,264,11,28.0,0,0,13,1,9,0,0,8,105.0,0.0
1221,264,11,28.0,0,0,13,1,9,0,0,9,105.0,0.0
1221,264,11,28.0,0,0,13,1,9,0,0,10,105.0,0.0
1221,264,11,28.0,0,0,13,1,9,0,0,11,105.0,0.0
1222,0,0,3000.0,0,0,0,1,0,0,0,0,110.0,0.0
1222,0,0,3000.0,0,0,0,1,0,0,0,1,208.0,98.0
1222,0,0,3000.0,0,0,0,1,0,0,0,2,205.0,95.0
1222,0,0,3000.0,0,0,0,1,0,0,0,3,200.0,90.0
1222,0,0,3000.0,0,0,0,1,0,0,0,4,243.0,133.0
1222,0,0,3000.0,0,0,0,1,0,0,0,5,15.0,-95.0
1222,0,0,3000.0,0,0,0,1,0,0,0,6,58.0,-52.0
1222,0,0,3000.0,0,0,0,1,0,0,0,7,38.0,-72.0
1222,0,0,3000.0,0,0,0,1,0,0,0,8,110.0,0.0
1222,0,0,3000.0,0,0,0,1,0,0,0,9,110.0,0.0
1222,0,0,3000.0,0,0,0,1,0,0,0,10,10.0,-100.0
1222,0,0,3000.0,0,0,0,1,0,0,0,11,35.0,-75.0
1222,24,1,2058.0,1,6,0,1,5,0,0,0,110.0,0.0
1222,24,1,2058.0,1,6,0,1,5,0,0,1,2883.0,2773.0
