seed,step,day,hour,money,unlocked_quads,num_hands,num_plants,num_cows,shed_straw,shed_milk,shed_wheat,p_straw,p_milk,p_melon,opp_money,opp_quads,final_baseline_reward,is_stall,rescue_wheat_reward,rescue_hire1_reward,rescue_hire2_reward
3913,168,7,0,1797.00,1,0,18,4,0,0,17,142.00,191.00,268.00,1797.00,1,96644.00,0,96588.00,105606.00,105655.00
3914,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,66043.00,0,73673.00,38533.00,47364.00
3914,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,66043.00,0,66024.00,65557.00,66043.00
3914,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,66043.00,0,67809.00,75447.00,82067.00
3914,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,66043.00,0,67811.00,54563.00,63679.00
3914,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,66043.00,0,67822.00,23481.00,58963.00
3914,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,66043.00,0,67813.00,109573.00,81775.00
3914,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,66043.00,0,67812.00,80844.00,63616.00
3914,168,7,0,1654.00,1,0,18,4,0,0,17,167.00,183.00,268.00,1654.00,1,66043.00,0,67136.00,40845.00,54910.00
3915,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,104096.00,0,127771.00,35187.00,56146.00
3915,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,104096.00,0,104334.00,104331.00,104326.00
3915,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,104096.00,0,104287.00,100222.00,82520.00
3915,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,104096.00,0,104229.00,91693.00,78643.00
3915,96,4,0,788.00,1,0,19,3,0,0,11,147.00,187.00,264.00,788.00,1,104096.00,0,104279.00,50125.00,106107.00
3915,120,5,0,621.00,1,0,19,3,0,0,35,155.00,196.00,266.00,621.00,1,104096.00,0,104193.00,71835.00,101852.00
3915,144,6,0,652.00,1,0,18,4,0,0,14,161.00,203.00,267.00,652.00,1,104096.00,0,104287.00,102501.00,102704.00
3915,168,7,0,1655.00,1,0,18,4,0,0,17,167.00,213.00,268.00,1655.00,1,104096.00,0,104270.00,106685.00,106765.00
3916,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,75457.00,0,88947.00,57073.00,56783.00
3916,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,75457.00,0,75507.00,75462.00,75610.00
3916,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,75457.00,0,75483.00,76399.00,103004.00
3916,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,75457.00,0,75481.00,87149.00,79992.00
3916,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,75457.00,0,75593.00,15940.00,68500.00
3916,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,75457.00,0,75401.00,74332.00,124321.00
3916,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,75457.00,0,75452.00,71589.00,102752.00
3916,168,7,0,1655.00,1,0,18,4,0,0,17,171.00,183.00,268.00,1655.00,1,75457.00,0,75630.00,90777.00,96982.00
3917,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,89239.00,0,71382.00,86898.00,86891.00
3917,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,89239.00,0,89351.00,89170.00,89705.00
3917,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,89239.00,0,89347.00,75237.00,71800.00
3917,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,89239.00,0,89326.00,58042.00,76907.00
3917,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,89239.00,0,89335.00,13968.00,68163.00
3917,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,89239.00,0,89335.00,59499.00,95603.00
3917,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,89239.00,0,89325.00,71048.00,85380.00
3917,168,7,0,1655.00,1,0,18,4,0,0,17,167.00,183.00,268.00,1655.00,1,89239.00,0,89335.00,46557.00,55042.00
3918,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,67707.00,0,86511.00,56654.00,51558.00
3918,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,67707.00,0,66655.00,67475.00,67477.00
3918,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,67707.00,0,67667.00,110084.00,86614.00
3918,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,67707.00,0,67756.00,99907.00,93521.00
3918,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,67707.00,0,67435.00,38309.00,94613.00
3918,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,67707.00,0,67425.00,60948.00,96262.00
3918,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,67707.00,0,67413.00,79745.00,79751.00
3918,168,7,0,1654.00,1,0,18,4,0,0,17,171.00,191.00,268.00,1654.00,1,67707.00,0,67182.00,77441.00,78531.00
3919,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,70266.00,0,69252.00,39203.00,60497.00
3919,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,70266.00,0,70327.00,70077.00,70245.00
3919,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,70266.00,0,70232.00,31984.00,63505.00
3919,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,70266.00,0,70224.00,42775.00,62843.00
3919,96,4,0,788.00,1,0,19,3,0,0,11,137.00,177.00,264.00,788.00,1,70266.00,0,70234.00,7465.00,48722.00
3919,120,5,0,621.00,1,0,19,3,0,0,35,139.00,179.00,266.00,621.00,1,70266.00,0,70134.00,54717.00,59797.00
3919,144,6,0,652.00,1,0,18,4,0,0,14,141.00,181.00,267.00,652.00,1,70266.00,0,70234.00,72247.00,53013.00
3919,168,7,0,1655.00,1,0,18,4,0,0,17,150.00,183.00,268.00,1655.00,1,70266.00,0,70125.00,59485.00,58818.00
3920,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,64902.00,0,93586.00,44422.00,83675.00
3920,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,64902.00,0,65525.00,65600.00,65109.00
3920,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,64902.00,0,65239.00,34657.00,48938.00
3920,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,64902.00,0,65317.00,55424.00,55821.00
3920,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,64902.00,0,65233.00,6488.00,30510.00
3920,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,64902.00,0,65199.00,59247.00,85270.00
3920,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,64902.00,0,65199.00,71739.00,44118.00
3920,168,7,0,1655.00,1,0,18,4,0,0,17,167.00,183.00,268.00,1655.00,1,64902.00,0,65314.00,41869.00,37785.00
3921,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,89108.00,0,81418.00,31017.00,32186.00
3921,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,89108.00,0,89020.00,89217.00,90162.00
3921,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,89108.00,0,88920.00,91709.00,115663.00
3921,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,89108.00,0,90056.00,81555.00,101532.00
3921,96,4,0,788.00,1,0,19,3,0,0,11,147.00,187.00,264.00,788.00,1,89108.00,0,89006.00,44440.00,73535.00
3921,120,5,0,621.00,1,0,19,3,0,0,35,155.00,196.00,266.00,621.00,1,89108.00,0,88538.00,88603.00,83845.00
3921,144,6,0,652.00,1,0,18,4,0,0,14,161.00,203.00,267.00,652.00,1,89108.00,0,89228.00,86840.00,88252.00
3921,168,7,0,1655.00,1,0,18,4,0,0,17,171.00,208.00,268.00,1655.00,1,89108.00,0,88878.00,79760.00,79647.00
3922,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,91069.00,0,43805.00,32555.00,19063.00
3922,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,91069.00,0,91005.00,91005.00,91087.00
3922,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,91069.00,0,91024.00,74678.00,63177.00
3922,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,91069.00,0,90925.00,91583.00,76541.00
3922,96,4,0,788.00,1,0,19,3,0,0,11,137.00,187.00,264.00,788.00,1,91069.00,0,90985.00,42962.00,83150.00
3922,120,5,0,621.00,1,0,19,3,0,0,35,139.00,196.00,266.00,621.00,1,91069.00,0,91249.00,63907.00,54974.00
3922,144,6,0,652.00,1,0,18,4,0,0,14,141.00,203.00,267.00,652.00,1,91069.00,0,91035.00,66545.00,67256.00
3922,168,7,0,1655.00,1,0,18,4,0,0,17,150.00,208.00,268.00,1655.00,1,91069.00,0,91085.00,79018.00,78471.00
3923,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,75014.00,0,73143.00,57171.00,89202.00
3923,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,75014.00,0,75070.00,75025.00,75115.00
3923,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,75014.00,0,75079.00,47418.00,52093.00
3923,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,75014.00,0,74914.00,47063.00,56395.00
3923,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,75014.00,0,75156.00,15572.00,48719.00
3923,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,75014.00,0,75008.00,103341.00,68427.00
3923,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,75014.00,0,74937.00,57781.00,50606.00
3923,168,7,0,1655.00,1,0,18,4,0,0,17,167.00,183.00,268.00,1655.00,1,75014.00,0,75081.00,37553.00,37592.00
3924,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,72675.00,0,65112.00,28681.00,45668.00
3924,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,72675.00,0,72625.00,72675.00,72715.00
3924,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,72675.00,0,72600.00,64045.00,66362.00
3924,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,72675.00,0,72635.00,62769.00,62940.00
3924,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,72675.00,0,72749.00,32822.00,80274.00
3924,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,72675.00,0,72108.00,49682.00,73500.00
3924,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,72675.00,0,72522.00,99046.00,71750.00
3924,168,7,0,1655.00,1,0,18,4,0,0,17,167.00,191.00,268.00,1655.00,1,72675.00,0,72118.00,69035.00,69084.00
3925,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,91917.00,0,63167.00,40939.00,87210.00
3925,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,91917.00,0,91986.00,92005.00,92544.00
3925,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,91917.00,0,91963.00,88603.00,88507.00
3925,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,91917.00,0,91936.00,67380.00,81744.00
3925,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,91917.00,0,91962.00,82038.00,76356.00
3925,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,91917.00,0,91893.00,69893.00,91496.00
3925,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,91917.00,0,91965.00,76674.00,88804.00
3925,168,7,0,1725.00,1,0,18,4,0,0,17,167.00,183.00,268.00,1725.00,1,91917.00,0,91995.00,86826.00,99750.00
3926,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,55201.00,0,40834.00,32157.00,24208.00
3926,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,55201.00,0,55277.00,55201.00,55298.00
3926,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,55201.00,0,55260.00,57352.00,59123.00
3926,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,55201.00,0,55225.00,52984.00,81362.00
3926,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,55201.00,0,55258.00,47402.00,58075.00
3926,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,55201.00,0,55258.00,48591.00,58289.00
3926,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,55201.00,0,55182.00,57997.00,57651.00
3926,168,7,0,1800.00,1,0,18,4,0,0,17,142.00,183.00,268.00,1708.00,1,55201.00,0,55258.00,55810.00,56412.00
3927,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,98745.00,0,58927.00,34042.00,71609.00
3927,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,98745.00,0,98670.00,98689.00,98724.00
3927,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,98745.00,0,98635.00,99516.00,77696.00
3927,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,98745.00,0,98660.00,126534.00,107016.00
3927,96,4,0,788.00,1,0,19,3,0,0,11,147.00,187.00,264.00,788.00,1,98745.00,0,98649.00,110371.00,98601.00
3927,120,5,0,621.00,1,0,19,3,0,0,35,155.00,196.00,266.00,621.00,1,98745.00,0,98648.00,99261.00,81209.00
3927,144,6,0,652.00,1,0,18,4,0,0,14,161.00,203.00,267.00,652.00,1,98745.00,0,98649.00,123954.00,115825.00
3927,168,7,0,1725.00,1,0,18,4,0,0,17,167.00,208.00,268.00,1725.00,1,98745.00,0,98649.00,84469.00,84621.00
3928,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,118270.00,0,99510.00,44541.00,55347.00
3928,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,118270.00,0,118264.00,118413.00,117600.00
3928,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,118270.00,0,118238.00,111435.00,121807.00
3928,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,118270.00,0,118240.00,97987.00,97077.00
3928,96,4,0,788.00,1,0,19,3,0,0,11,147.00,187.00,264.00,788.00,1,118270.00,0,118492.00,50613.00,91646.00
3928,120,5,0,621.00,1,0,19,3,0,0,35,155.00,196.00,266.00,621.00,1,118270.00,0,118230.00,81638.00,117381.00
3928,144,6,0,652.00,1,0,18,4,0,0,14,161.00,203.00,267.00,652.00,1,118270.00,0,118267.00,123669.00,125159.00
3928,168,7,0,1655.00,1,0,18,4,0,0,17,171.00,208.00,268.00,1655.00,1,118270.00,0,118249.00,102774.00,102809.00
3929,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,101189.00,0,98646.00,44150.00,72714.00
3929,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,101189.00,0,101202.00,101222.00,101359.00
3929,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,101189.00,0,101275.00,70309.00,95021.00
3929,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,101189.00,0,101114.00,74491.00,88389.00
3929,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,101189.00,0,101050.00,14917.00,59320.00
3929,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,101189.00,0,101181.00,88459.00,94745.00
3929,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,101189.00,0,101185.00,85222.00,66855.00
3929,168,7,0,1655.00,1,0,18,4,0,0,17,171.00,183.00,268.00,1655.00,1,101189.00,0,101114.00,90016.00,93049.00
3930,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,101820.00,0,75518.00,37844.00,61196.00
3930,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,101820.00,0,101514.00,101503.00,101599.00
3930,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,101820.00,0,101791.00,63119.00,49022.00
3930,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,101820.00,0,101511.00,65343.00,49829.00
3930,96,4,0,788.00,1,0,19,3,0,0,11,137.00,187.00,264.00,788.00,1,101820.00,0,101459.00,25409.00,71064.00
3930,120,5,0,621.00,1,0,19,3,0,0,35,139.00,196.00,266.00,621.00,1,101820.00,0,101559.00,72084.00,48790.00
3930,144,6,0,652.00,1,0,18,4,0,0,14,141.00,203.00,267.00,652.00,1,101820.00,0,102015.00,98237.00,98083.00
3930,168,7,0,1655.00,1,0,18,4,0,0,17,150.00,208.00,268.00,1655.00,1,101820.00,0,101431.00,76167.00,76203.00
3931,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,41143.00,1,40776.00,17862.00,71461.00
3931,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,41143.00,1,41160.00,41140.00,41273.00
3931,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,41143.00,1,41110.00,55179.00,66675.00
3931,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,41143.00,1,41100.00,29421.00,36111.00
3931,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,41143.00,1,41097.00,27720.00,61381.00
3931,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,41143.00,1,41227.00,59333.00,66859.00
3931,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,41143.00,1,41100.00,32592.00,63759.00
3931,168,7,0,1649.00,1,0,18,4,0,0,17,142.00,191.00,268.00,1649.00,1,41143.00,1,40468.00,61920.00,62073.00
3932,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,42314.00,1,68385.00,43768.00,67843.00
3932,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,42314.00,1,53772.00,42345.00,42314.00
3932,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,42314.00,1,54156.00,63309.00,42736.00
3932,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,42314.00,1,54219.00,36887.00,51918.00
3932,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,42314.00,1,54423.00,37914.00,56758.00
3932,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,42314.00,1,54198.00,53459.00,87087.00
3932,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,42314.00,1,54209.00,38584.00,62547.00
3932,168,7,0,1652.00,1,0,18,4,0,0,17,142.00,183.00,268.00,1652.00,1,42314.00,1,54567.00,28231.00,43092.00
3933,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,81786.00,0,97092.00,34474.00,49647.00
3933,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,81786.00,0,81869.00,81965.00,81853.00
3933,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,81786.00,0,81082.00,111599.00,111950.00
3933,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,81786.00,0,81854.00,94412.00,95414.00
3933,96,4,0,788.00,1,0,19,3,0,0,11,147.00,177.00,264.00,788.00,1,81786.00,0,82018.00,29076.00,105820.00
3933,120,5,0,621.00,1,0,19,3,0,0,35,155.00,179.00,266.00,621.00,1,81786.00,0,81577.00,43694.00,80475.00
3933,144,6,0,652.00,1,0,18,4,0,0,14,161.00,181.00,267.00,652.00,1,81786.00,0,81857.00,94096.00,103900.00
3933,168,7,0,1655.00,1,0,18,4,0,0,17,167.00,191.00,268.00,1655.00,1,81786.00,0,81710.00,116136.00,116220.00
3934,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,83021.00,0,60033.00,43533.00,83677.00
3934,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,83021.00,0,83045.00,83054.00,83046.00
3934,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,83021.00,0,83124.00,62818.00,58022.00
3934,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,83021.00,0,82932.00,56515.00,56812.00
3934,96,4,0,788.00,1,0,19,3,0,0,11,137.00,187.00,264.00,788.00,1,83021.00,0,83007.00,39443.00,61349.00
3934,120,5,0,621.00,1,0,19,3,0,0,35,139.00,196.00,266.00,621.00,1,83021.00,0,83014.00,99226.00,57606.00
3934,144,6,0,652.00,1,0,18,4,0,0,14,141.00,203.00,267.00,652.00,1,83021.00,0,83014.00,91088.00,90433.00
3934,168,7,0,1655.00,1,0,18,4,0,0,17,142.00,208.00,268.00,1655.00,1,83021.00,0,83758.00,85198.00,85235.00
3935,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,128542.00,0,109976.00,23570.00,31236.00
3935,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,128542.00,0,128537.00,128544.00,128535.00
3935,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,128542.00,0,128404.00,122281.00,128329.00
3935,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,128542.00,0,128502.00,111013.00,124342.00
3935,96,4,0,787.00,1,0,19,3,0,0,11,147.00,187.00,264.00,787.00,1,128542.00,0,128500.00,47411.00,105072.00
3935,120,5,0,620.00,1,0,19,3,0,0,35,155.00,196.00,266.00,620.00,1,128542.00,0,128499.00,69473.00,111684.00
3935,144,6,0,635.00,1,0,18,4,0,0,14,161.00,203.00,267.00,635.00,1,128542.00,0,128376.00,123753.00,114645.00
3935,168,7,0,1652.00,1,0,18,4,0,0,17,171.00,213.00,268.00,1652.00,1,128542.00,0,128481.00,131666.00,132116.00
3936,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,84620.00,0,84321.00,85242.00,89764.00
3936,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,84620.00,0,84478.00,84525.00,84525.00
3936,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,84620.00,0,84500.00,123419.00,93743.00
3936,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,84620.00,0,84504.00,95814.00,63292.00
3936,96,4,0,788.00,1,0,19,3,0,0,11,147.00,187.00,264.00,788.00,1,84620.00,0,84475.00,45598.00,109688.00
3936,120,5,0,621.00,1,0,19,3,0,0,35,155.00,196.00,266.00,621.00,1,84620.00,0,84485.00,117784.00,103968.00
3936,144,6,0,652.00,1,0,18,4,0,0,14,161.00,203.00,267.00,652.00,1,84620.00,0,84485.00,89406.00,90501.00
3936,168,7,0,1655.00,1,0,18,4,0,0,17,171.00,208.00,268.00,1655.00,1,84620.00,0,84472.00,87309.00,87373.00
3937,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,63973.00,0,91401.00,39568.00,49299.00
3937,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,63973.00,0,89769.00,64439.00,64151.00
3937,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,63973.00,0,89551.00,71682.00,70750.00
3937,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,63973.00,0,89748.00,35200.00,52863.00
3937,96,4,0,787.00,1,0,19,3,0,0,11,137.00,177.00,264.00,787.00,1,63973.00,0,89748.00,39112.00,65630.00
3937,120,5,0,620.00,1,0,19,3,0,0,35,139.00,179.00,266.00,620.00,1,63973.00,0,89748.00,59557.00,70453.00
3937,144,6,0,635.00,1,0,18,4,0,0,14,141.00,181.00,267.00,635.00,1,63973.00,0,90246.00,68732.00,77613.00
3937,168,7,0,1649.00,1,0,18,4,0,0,17,150.00,183.00,268.00,1649.00,1,63973.00,0,90569.00,53017.00,53514.00
3938,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,86439.00,0,71547.00,46743.00,82044.00
3938,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,86439.00,0,86497.00,86807.00,86513.00
3938,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,86439.00,0,86478.00,64929.00,73188.00
3938,72,3,0,216.00,1,0,18,3,0,0,12,135.00,175.00,262.00,216.00,1,86439.00,0,86399.00,59636.00,81186.00
3938,96,4,0,787.00,1,0,18,3,0,0,11,137.00,177.00,264.00,787.00,1,86439.00,0,86399.00,80559.00,63312.00
3938,120,5,0,620.00,1,0,18,3,0,0,35,139.00,179.00,266.00,620.00,1,86439.00,0,86402.00,130730.00,65947.00
3938,144,6,0,635.00,1,0,17,4,0,0,14,141.00,181.00,267.00,635.00,1,86439.00,0,86841.00,83707.00,68842.00
3938,168,7,0,1800.00,1,0,17,4,0,0,17,142.00,183.00,268.00,1800.00,1,86439.00,0,86396.00,63454.00,63813.00
3939,0,0,0,3000.00,1,0,0,0,0,0,0,120.00,160.00,250.00,3000.00,1,62471.00,0,61976.00,43533.00,84271.00
3939,24,1,0,47.00,1,0,17,3,0,0,16,128.00,169.00,256.00,47.00,1,62471.00,0,62472.00,62456.00,62422.00
3939,48,2,0,140.00,1,0,18,3,0,0,15,132.00,172.00,260.00,140.00,1,62471.00,0,62399.00,43727.00,42916.00
3939,72,3,0,216.00,1,0,19,3,0,0,12,135.00,175.00,262.00,216.00,1,62471.00,0,62403.00,59239.00,67181.00
