seed,opp_type,t0_cash,t0_p_milk,t0_p_straw,t0_shed_wheat,t0_shed_milk,t0_cows,t0_sheep,t0_hands,t0_quads,t0_unwatered,t0_opp_cash,t0_opp_straws,t1_cash,t1_p_milk,t1_p_straw,t1_shed_wheat,t1_shed_milk,t1_cows,t1_sheep,t1_hands,t1_quads,t1_unwatered,t1_opp_cash,t1_opp_straws,t2_cash,t2_p_milk,t2_p_straw,t2_shed_wheat,t2_shed_milk,t2_cows,t2_sheep,t2_hands,t2_quads,t2_unwatered,t2_opp_cash,t2_opp_straws,t3_cash,t3_p_milk,t3_p_straw,t3_shed_wheat,t3_shed_milk,t3_cows,t3_sheep,t3_hands,t3_quads,t3_unwatered,t3_opp_cash,t3_opp_straws,t4_cash,t4_p_milk,t4_p_straw,t4_shed_wheat,t4_shed_milk,t4_cows,t4_sheep,t4_hands,t4_quads,t4_unwatered,t4_opp_cash,t4_opp_straws,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0
121448,0,826.0,198.0,171.0,1,0,5,2,8,2,1,826.0,6,860.0,199.0,172.0,5,0,5,2,0,2,6,860.0,6,1086.0,201.0,173.0,4,0,5,2,3,2,6,1086.0,6,666.0,201.0,173.0,10,0,5,2,6,2,6,666.0,6,564.0,201.0,173.0,7,0,5,2,9,2,6,564.0,6,68844.0,51875.0,96710.0,68844.0,96518.0,68844.0,2,27866.0
121448,1,826.0,198.0,171.0,1,0,5,2,8,2,1,826.0,6,860.0,199.0,172.0,5,0,5,2,0,2,6,860.0,6,1086.0,201.0,173.0,4,0,5,2,3,2,6,1086.0,6,666.0,201.0,173.0,10,0,5,2,6,2,6,666.0,6,564.0,201.0,173.0,7,0,5,2,9,2,6,564.0,6,69551.0,52076.0,98736.0,69551.0,99156.0,69551.0,4,29605.0
121448,2,818.0,198.0,171.0,1,0,5,2,8,2,1,823.0,6,851.0,199.0,172.0,5,0,5,2,0,2,6,822.0,6,1077.0,201.0,173.0,4,0,5,2,3,2,6,1048.0,6,657.0,201.0,173.0,10,0,5,2,6,2,6,628.0,6,554.0,201.0,173.0,7,0,5,2,9,2,6,525.0,6,69972.0,52191.0,99310.0,69972.0,99833.0,69972.0,4,29861.0
121448,3,818.0,198.0,171.0,1,0,5,2,8,2,1,823.0,6,851.0,199.0,172.0,5,0,5,2,0,2,6,822.0,6,1077.0,201.0,173.0,4,0,5,2,3,2,6,1048.0,6,657.0,201.0,173.0,10,0,5,2,6,2,6,628.0,6,554.0,201.0,173.0,7,0,5,2,9,2,6,525.0,6,69972.0,52191.0,99310.0,69972.0,99833.0,69972.0,4,29861.0
121449,0,959.0,185.0,144.0,1,0,5,2,8,2,1,959.0,6,990.0,185.0,144.0,5,0,5,2,0,2,6,990.0,6,1219.0,186.0,145.0,4,0,5,2,3,2,6,1219.0,6,816.0,186.0,145.0,10,0,5,2,6,2,6,816.0,6,716.0,186.0,145.0,7,0,5,2,9,2,6,716.0,6,62874.0,73016.0,63054.0,62874.0,62874.0,62874.0,1,10142.0
121449,1,959.0,185.0,144.0,1,0,5,2,8,2,1,959.0,6,990.0,185.0,144.0,5,0,5,2,0,2,6,990.0,6,1219.0,186.0,145.0,4,0,5,2,3,2,6,1219.0,6,816.0,186.0,145.0,10,0,5,2,6,2,6,816.0,6,716.0,186.0,145.0,7,0,5,2,9,2,6,716.0,6,63020.0,74360.0,63270.0,63020.0,63020.0,63020.0,1,11340.0
121449,2,950.0,185.0,144.0,1,0,5,2,8,2,1,959.0,6,981.0,185.0,144.0,5,0,5,2,0,2,6,959.0,6,1210.0,186.0,145.0,4,0,5,2,3,2,6,1188.0,6,806.0,186.0,145.0,10,0,5,2,6,2,6,784.0,6,706.0,186.0,145.0,7,0,5,2,9,2,6,684.0,6,62663.0,94700.0,63126.0,62663.0,62663.0,62663.0,1,32037.0
121449,3,950.0,185.0,144.0,1,0,5,2,8,2,1,959.0,6,981.0,185.0,144.0,5,0,5,2,0,2,6,959.0,6,1210.0,186.0,145.0,4,0,5,2,3,2,6,1188.0,6,806.0,186.0,145.0,10,0,5,2,6,2,6,784.0,6,706.0,186.0,145.0,7,0,5,2,9,2,6,684.0,6,62663.0,74648.0,63126.0,62663.0,62663.0,62663.0,1,11985.0
121450,0,882.0,185.0,144.0,1,0,5,2,8,2,1,882.0,6,913.0,185.0,144.0,5,0,5,2,0,2,6,913.0,6,1142.0,186.0,145.0,4,0,5,2,3,2,6,1142.0,6,739.0,186.0,145.0,10,0,5,2,6,2,6,739.0,6,639.0,186.0,145.0,7,0,5,2,9,2,6,639.0,6,73520.0,65710.0,59411.0,73520.0,73520.0,73520.0,0,0.0
121450,1,882.0,185.0,144.0,1,0,5,2,8,2,1,882.0,6,913.0,185.0,144.0,5,0,5,2,0,2,6,913.0,6,1142.0,186.0,145.0,4,0,5,2,3,2,6,1142.0,6,739.0,186.0,145.0,10,0,5,2,6,2,6,739.0,6,639.0,186.0,145.0,7,0,5,2,9,2,6,639.0,6,74243.0,66124.0,59524.0,74243.0,74243.0,74243.0,0,0.0
121450,2,873.0,185.0,144.0,1,0,5,2,8,2,1,882.0,6,904.0,185.0,144.0,5,0,5,2,0,2,6,882.0,6,1133.0,186.0,145.0,4,0,5,2,3,2,6,1111.0,6,729.0,186.0,145.0,10,0,5,2,6,2,6,707.0,6,629.0,186.0,145.0,7,0,5,2,9,2,6,607.0,6,74599.0,65887.0,52935.0,74599.0,58254.0,74599.0,0,0.0
121450,3,873.0,185.0,144.0,1,0,5,2,8,2,1,882.0,6,904.0,185.0,144.0,5,0,5,2,0,2,6,882.0,6,1133.0,186.0,145.0,4,0,5,2,3,2,6,1111.0,6,729.0,186.0,145.0,10,0,5,2,6,2,6,707.0,6,629.0,186.0,145.0,7,0,5,2,9,2,6,607.0,6,74599.0,65821.0,52935.0,74599.0,58254.0,74599.0,0,0.0
121451,0,814.0,213.0,178.0,1,0,5,2,8,2,1,814.0,6,846.0,214.0,179.0,5,0,5,2,0,2,6,846.0,6,1074.0,215.0,181.0,4,0,5,2,3,2,6,1074.0,6,665.0,215.0,181.0,10,0,5,2,6,2,6,665.0,6,564.0,215.0,181.0,7,0,5,2,9,2,6,564.0,6,116812.0,54311.0,92532.0,116812.0,116311.0,116812.0,0,0.0
121451,1,814.0,213.0,178.0,1,0,5,2,8,2,1,814.0,6,846.0,214.0,179.0,5,0,5,2,0,2,6,846.0,6,1074.0,215.0,181.0,4,0,5,2,3,2,6,1074.0,6,665.0,215.0,181.0,10,0,5,2,6,2,6,665.0,6,564.0,215.0,181.0,7,0,5,2,9,2,6,564.0,6,117594.0,55974.0,93045.0,117594.0,117093.0,117594.0,0,0.0
121451,2,803.0,213.0,178.0,1,0,5,2,8,2,1,815.0,6,835.0,214.0,179.0,5,0,5,2,0,2,6,815.0,6,1063.0,215.0,181.0,4,0,5,2,3,2,6,1043.0,6,654.0,215.0,181.0,10,0,5,2,6,2,6,634.0,6,553.0,215.0,181.0,7,0,5,2,9,2,6,533.0,6,119083.0,47999.0,116376.0,119083.0,118582.0,119083.0,0,0.0
121451,3,803.0,213.0,178.0,1,0,5,2,8,2,1,815.0,6,835.0,214.0,179.0,5,0,5,2,0,2,6,815.0,6,1063.0,215.0,181.0,4,0,5,2,3,2,6,1043.0,6,654.0,215.0,181.0,10,0,5,2,6,2,6,634.0,6,553.0,215.0,181.0,7,0,5,2,9,2,6,533.0,6,117838.0,47999.0,110101.0,117838.0,117337.0,117838.0,0,0.0
121452,0,646.0,185.0,171.0,3,0,5,1,8,2,1,827.0,6,746.0,185.0,172.0,6,0,5,1,0,2,6,861.0,6,974.0,186.0,173.0,5,0,5,1,3,2,6,1089.0,6,554.0,186.0,173.0,11,0,5,1,6,2,6,669.0,6,452.0,186.0,173.0,8,0,5,1,9,2,6,567.0,6,61468.0,82082.0,45894.0,61468.0,61468.0,61468.0,1,20614.0
121452,1,646.0,185.0,171.0,3,0,5,1,8,2,1,827.0,6,746.0,185.0,172.0,6,0,5,1,0,2,6,861.0,6,974.0,186.0,173.0,5,0,5,1,3,2,6,1089.0,6,554.0,186.0,173.0,11,0,5,1,6,2,6,669.0,6,452.0,186.0,173.0,8,0,5,1,9,2,6,567.0,6,61564.0,82893.0,45973.0,61564.0,61564.0,61564.0,1,21329.0
121452,2,638.0,185.0,171.0,3,0,5,1,8,2,1,824.0,6,738.0,185.0,172.0,6,0,5,1,0,2,6,823.0,6,966.0,186.0,173.0,5,0,5,1,3,2,6,1051.0,6,546.0,186.0,173.0,11,0,5,1,6,2,6,631.0,6,444.0,186.0,173.0,8,0,5,1,9,2,6,529.0,6,35816.0,84327.0,34445.0,35816.0,35816.0,35816.0,1,48511.0
121452,3,638.0,185.0,171.0,3,0,5,1,8,2,1,824.0,6,738.0,185.0,172.0,6,0,5,1,0,2,6,823.0,6,966.0,186.0,173.0,5,0,5,1,3,2,6,1051.0,6,546.0,186.0,173.0,11,0,5,1,6,2,6,631.0,6,444.0,186.0,173.0,8,0,5,1,9,2,6,529.0,6,35816.0,83233.0,34445.0,35816.0,35816.0,35816.0,1,47417.0
121453,0,962.0,185.0,157.0,1,0,5,2,8,2,1,962.0,6,994.0,185.0,158.0,5,0,5,2,0,2,6,994.0,6,1222.0,186.0,159.0,4,0,5,2,3,2,6,1222.0,6,813.0,186.0,159.0,10,0,5,2,6,2,6,813.0,6,712.0,186.0,159.0,7,0,5,2,9,2,6,712.0,6,66492.0,71706.0,84790.0,66492.0,66492.0,66492.0,2,18298.0
121453,1,962.0,185.0,157.0,1,0,5,2,8,2,1,962.0,6,994.0,185.0,158.0,5,0,5,2,0,2,6,994.0,6,1222.0,186.0,159.0,4,0,5,2,3,2,6,1222.0,6,813.0,186.0,159.0,10,0,5,2,6,2,6,813.0,6,712.0,186.0,159.0,7,0,5,2,9,2,6,712.0,6,66653.0,72144.0,85666.0,66653.0,66653.0,66653.0,2,19013.0
121453,2,951.0,185.0,157.0,1,0,5,2,8,2,1,963.0,6,983.0,185.0,158.0,5,0,5,2,0,2,6,963.0,6,1211.0,186.0,159.0,4,0,5,2,3,2,6,1191.0,6,802.0,186.0,159.0,10,0,5,2,6,2,6,782.0,6,701.0,186.0,159.0,7,0,5,2,9,2,6,681.0,6,66305.0,72299.0,86141.0,66305.0,66305.0,66305.0,2,19836.0
121453,3,951.0,185.0,157.0,1,0,5,2,8,2,1,963.0,6,983.0,185.0,158.0,5,0,5,2,0,2,6,963.0,6,1211.0,186.0,159.0,4,0,5,2,3,2,6,1191.0,6,802.0,186.0,159.0,10,0,5,2,6,2,6,782.0,6,701.0,186.0,159.0,7,0,5,2,9,2,6,681.0,6,66305.0,72299.0,86141.0,66305.0,66305.0,66305.0,2,19836.0
121454,0,824.0,185.0,144.0,1,0,5,2,8,2,1,824.0,6,857.0,185.0,144.0,5,0,5,2,0,2,6,857.0,6,1084.0,186.0,145.0,4,0,5,2,3,2,6,1084.0,6,668.0,186.0,145.0,10,0,5,2,6,2,6,668.0,6,566.0,186.0,145.0,7,0,5,2,9,2,6,566.0,6,25828.0,62375.0,39377.0,25828.0,25828.0,25828.0,1,36547.0
121454,1,824.0,185.0,144.0,1,0,5,2,8,2,1,824.0,6,857.0,185.0,144.0,5,0,5,2,0,2,6,857.0,6,1084.0,186.0,145.0,4,0,5,2,3,2,6,1084.0,6,668.0,186.0,145.0,10,0,5,2,6,2,6,668.0,6,566.0,186.0,145.0,7,0,5,2,9,2,6,566.0,6,25868.0,62687.0,39476.0,25868.0,25868.0,25868.0,1,36819.0
121454,2,812.0,185.0,144.0,1,0,5,2,8,2,1,824.0,6,845.0,185.0,144.0,5,0,5,2,0,2,6,824.0,6,1072.0,186.0,145.0,4,0,5,2,3,2,6,1051.0,6,656.0,186.0,145.0,10,0,5,2,6,2,6,635.0,6,554.0,186.0,145.0,7,0,5,2,9,2,6,533.0,6,30212.0,77246.0,38307.0,30212.0,30212.0,30212.0,1,47034.0
121454,3,812.0,185.0,144.0,1,0,5,2,8,2,1,824.0,6,845.0,185.0,144.0,5,0,5,2,0,2,6,824.0,6,1072.0,186.0,145.0,4,0,5,2,3,2,6,1051.0,6,656.0,186.0,145.0,10,0,5,2,6,2,6,635.0,6,554.0,186.0,145.0,7,0,5,2,9,2,6,533.0,6,30212.0,63176.0,38307.0,30212.0,30212.0,30212.0,1,32964.0
121455,0,826.0,185.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,181.0,7,0,5,2,9,2,6,564.0,6,59445.0,123471.0,66861.0,59445.0,59445.0,59445.0,1,64026.0
121455,1,826.0,185.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,181.0,7,0,5,2,9,2,6,564.0,6,59921.0,124480.0,67188.0,59921.0,59921.0,59921.0,1,64559.0
121455,2,818.0,185.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,181.0,7,0,5,2,9,2,6,525.0,6,60403.0,127328.0,69991.0,60403.0,60403.0,60403.0,1,66925.0
121455,3,818.0,185.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,181.0,7,0,5,2,9,2,6,525.0,6,60403.0,125358.0,69991.0,60403.0,60403.0,60403.0,1,64955.0
121456,0,811.0,198.0,157.0,1,0,5,2,8,2,1,811.0,6,842.0,199.0,158.0,5,0,5,2,0,2,6,842.0,6,1071.0,201.0,159.0,4,0,5,2,3,2,6,1071.0,6,668.0,201.0,159.0,10,0,5,2,6,2,6,668.0,6,568.0,201.0,159.0,7,0,5,2,9,2,6,568.0,6,66925.0,77060.0,73164.0,66925.0,68723.0,66925.0,1,10135.0
121456,1,811.0,198.0,157.0,1,0,5,2,8,2,1,811.0,6,842.0,199.0,158.0,5,0,5,2,0,2,6,842.0,6,1071.0,201.0,159.0,4,0,5,2,3,2,6,1071.0,6,668.0,201.0,159.0,10,0,5,2,6,2,6,668.0,6,568.0,201.0,159.0,7,0,5,2,9,2,6,568.0,6,68630.0,77324.0,73344.0,68630.0,70840.0,68630.0,1,8694.0
121456,2,802.0,198.0,157.0,1,0,5,2,8,2,1,811.0,6,833.0,199.0,158.0,5,0,5,2,0,2,6,811.0,6,1062.0,201.0,159.0,4,0,5,2,3,2,6,1040.0,6,658.0,201.0,159.0,10,0,5,2,6,2,6,636.0,6,558.0,201.0,159.0,7,0,5,2,9,2,6,536.0,6,71187.0,81631.0,74214.0,71187.0,68550.0,71187.0,1,10444.0
121456,3,802.0,198.0,157.0,1,0,5,2,8,2,1,811.0,6,833.0,199.0,158.0,5,0,5,2,0,2,6,811.0,6,1062.0,201.0,159.0,4,0,5,2,3,2,6,1040.0,6,658.0,201.0,159.0,10,0,5,2,6,2,6,636.0,6,558.0,201.0,159.0,7,0,5,2,9,2,6,536.0,6,70237.0,77215.0,73336.0,70237.0,71634.0,70237.0,1,6978.0
121457,0,895.0,185.0,171.0,1,0,5,2,8,2,1,895.0,6,928.0,185.0,172.0,5,0,5,2,0,2,6,928.0,6,1155.0,186.0,173.0,4,0,5,2,3,2,6,1155.0,6,739.0,186.0,173.0,10,0,5,2,6,2,6,739.0,6,637.0,186.0,173.0,7,0,5,2,9,2,6,637.0,6,93197.0,92945.0,92484.0,93197.0,93444.0,93197.0,4,247.0
121457,1,895.0,185.0,171.0,1,0,5,2,8,2,1,895.0,6,928.0,185.0,172.0,5,0,5,2,0,2,6,928.0,6,1155.0,186.0,173.0,4,0,5,2,3,2,6,1155.0,6,739.0,186.0,173.0,10,0,5,2,6,2,6,739.0,6,637.0,186.0,173.0,7,0,5,2,9,2,6,637.0,6,93688.0,93438.0,93354.0,93688.0,93937.0,93688.0,4,249.0
121457,2,883.0,185.0,171.0,1,0,5,2,8,2,1,895.0,6,916.0,185.0,172.0,5,0,5,2,0,2,6,895.0,6,1143.0,186.0,173.0,4,0,5,2,3,2,6,1122.0,6,727.0,186.0,173.0,10,0,5,2,6,2,6,706.0,6,625.0,186.0,173.0,7,0,5,2,9,2,6,604.0,6,94305.0,94057.0,93716.0,94305.0,94547.0,94305.0,4,242.0
121457,3,883.0,185.0,171.0,1,0,5,2,8,2,1,895.0,6,916.0,185.0,172.0,5,0,5,2,0,2,6,895.0,6,1143.0,186.0,173.0,4,0,5,2,3,2,6,1122.0,6,727.0,186.0,173.0,10,0,5,2,6,2,6,706.0,6,625.0,186.0,173.0,7,0,5,2,9,2,6,604.0,6,94305.0,94057.0,93716.0,94305.0,94547.0,94305.0,4,242.0
121458,0,826.0,185.0,178.0,1,0,5,2,8,2,1,647.0,6,860.0,185.0,179.0,5,0,5,2,0,2,6,747.0,6,1088.0,186.0,181.0,4,0,5,2,3,2,6,975.0,6,668.0,186.0,181.0,10,0,5,2,6,2,6,555.0,6,566.0,186.0,181.0,7,0,5,2,9,2,6,453.0,6,82870.0,71779.0,86962.0,82870.0,82870.0,82870.0,2,4092.0
121458,1,826.0,185.0,178.0,1,0,5,2,8,2,1,647.0,6,860.0,185.0,179.0,5,0,5,2,0,2,6,747.0,6,1088.0,186.0,181.0,4,0,5,2,3,2,6,975.0,6,668.0,186.0,181.0,10,0,5,2,6,2,6,555.0,6,566.0,186.0,181.0,7,0,5,2,9,2,6,453.0,6,83155.0,71878.0,87423.0,83155.0,83155.0,83155.0,2,4268.0
121458,2,818.0,185.0,178.0,1,0,5,2,8,2,1,644.0,6,850.0,185.0,179.0,5,0,5,2,0,2,6,711.0,6,1078.0,186.0,181.0,4,0,5,2,3,2,6,939.0,6,658.0,186.0,181.0,10,0,5,2,6,2,6,519.0,6,556.0,186.0,181.0,7,0,5,2,9,2,6,417.0,6,73260.0,84129.0,78886.0,73260.0,73260.0,73260.0,1,10869.0
121458,3,818.0,185.0,178.0,1,0,5,2,8,2,1,644.0,6,850.0,185.0,179.0,5,0,5,2,0,2,6,711.0,6,1078.0,186.0,181.0,4,0,5,2,3,2,6,939.0,6,658.0,186.0,181.0,10,0,5,2,6,2,6,519.0,6,556.0,186.0,181.0,7,0,5,2,9,2,6,417.0,6,73260.0,84129.0,78886.0,73260.0,73260.0,73260.0,1,10869.0
121459,0,826.0,198.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,199.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,201.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,201.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,201.0,181.0,7,0,5,2,9,2,6,564.0,6,76917.0,88797.0,76224.0,76917.0,65357.0,76917.0,1,11880.0
121459,1,826.0,198.0,178.0,1,0,5,2,8,2,1,826.0,6,860.0,199.0,179.0,5,0,5,2,0,2,6,860.0,6,1086.0,201.0,181.0,4,0,5,2,3,2,6,1086.0,6,666.0,201.0,181.0,10,0,5,2,6,2,6,666.0,6,564.0,201.0,181.0,7,0,5,2,9,2,6,564.0,6,77496.0,90312.0,77122.0,77496.0,65545.0,77496.0,1,12816.0
121459,2,818.0,198.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,199.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,201.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,201.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,201.0,181.0,7,0,5,2,9,2,6,525.0,6,76845.0,91761.0,77176.0,76845.0,85950.0,76845.0,1,14916.0
121459,3,818.0,198.0,178.0,1,0,5,2,8,2,1,823.0,6,851.0,199.0,179.0,5,0,5,2,0,2,6,822.0,6,1077.0,201.0,181.0,4,0,5,2,3,2,6,1048.0,6,657.0,201.0,181.0,10,0,5,2,6,2,6,628.0,6,554.0,201.0,181.0,7,0,5,2,9,2,6,525.0,6,76845.0,91761.0,77176.0,76845.0,85950.0,76845.0,1,14916.0
121460,0,826.0,198.0,144.0,1,0,5,2,8,2,1,826.0,6,860.0,199.0,144.0,5,0,5,2,0,2,6,860.0,6,1086.0,201.0,145.0,4,0,5,2,3,2,6,1086.0,6,666.0,201.0,145.0,10,0,5,2,6,2,6,666.0,6,564.0,201.0,145.0,7,0,5,2,9,2,6,564.0,6,78420.0,58674.0,75481.0,78420.0,79242.0,78420.0,4,822.0
121460,1,826.0,198.0,144.0,1,0,5,2,8,2,1,826.0,6,860.0,199.0,144.0,5,0,5,2,0,2,6,860.0,6,1086.0,201.0,145.0,4,0,5,2,3,2,6,1086.0,6,666.0,201.0,145.0,10,0,5,2,6,2,6,666.0,6,564.0,201.0,145.0,7,0,5,2,9,2,6,564.0,6,79034.0,59555.0,75877.0,79034.0,79884.0,79034.0,4,850.0
121460,2,818.0,198.0,144.0,1,0,5,2,8,2,1,823.0,6,851.0,199.0,144.0,5,0,5,2,0,2,6,822.0,6,1077.0,201.0,145.0,4,0,5,2,3,2,6,1048.0,6,657.0,201.0,145.0,10,0,5,2,6,2,6,628.0,6,554.0,201.0,145.0,7,0,5,2,9,2,6,525.0,6,78896.0,60219.0,75896.0,78896.0,78540.0,78896.0,0,0.0
121460,3,818.0,198.0,144.0,1,0,5,2,8,2,1,823.0,6,851.0,199.0,144.0,5,0,5,2,0,2,6,822.0,6,1077.0,201.0,145.0,4,0,5,2,3,2,6,1048.0,6,657.0,201.0,145.0,10,0,5,2,6,2,6,628.0,6,554.0,201.0,145.0,7,0,5,2,9,2,6,525.0,6,78896.0,60219.0,75896.0,78896.0,78540.0,78896.0,0,0.0
121461,0,826.0,220.0,171.0,1,0,5,2,8,2,1,826.0,6,860.0,221.0,172.0,5,0,5,2,0,2,6,860.0,6,1086.0,223.0,173.0,4,0,5,2,3,2,6,1086.0,6,666.0,223.0,173.0,10,0,5,2,6,2,6,666.0,6,564.0,223.0,173.0,7,0,5,2,9,2,6,564.0,6,91021.0,52577.0,89299.0,91021.0,90520.0,91021.0,0,0.0
121461,1,826.0,220.0,171.0,1,0,5,2,8,2,1,826.0,6,860.0,221.0,172.0,5,0,5,2,0,2,6,860.0,6,1086.0,223.0,173.0,4,0,5,2,3,2,6,1086.0,6,666.0,223.0,173.0,10,0,5,2,6,2,6,666.0,6,564.0,223.0,173.0,7,0,5,2,9,2,6,564.0,6,92671.0,52815.0,90376.0,92671.0,92170.0,92671.0,0,0.0
121461,2,818.0,220.0,171.0,1,0,5,2,8,2,1,823.0,6,851.0,221.0,172.0,5,0,5,2,0,2,6,822.0,6,1077.0,223.0,173.0,4,0,5,2,3,2,6,1048.0,6,657.0,223.0,173.0,10,0,5,2,6,2,6,628.0,6,554.0,223.0,173.0,7,0,5,2,9,2,6,525.0,6,92770.0,52753.0,117198.0,92770.0,92268.0,92770.0,2,24428.0
121461,3,818.0,220.0,171.0,1,0,5,2,8,2,1,823.0,6,851.0,221.0,172.0,5,0,5,2,0,2,6,822.0,6,1077.0,223.0,173.0,4,0,5,2,3,2,6,1048.0,6,657.0,223.0,173.0,10,0,5,2,6,2,6,628.0,6,554.0,223.0,173.0,7,0,5,2,9,2,6,525.0,6,92760.0,52753.0,90848.0,92760.0,92259.0,92760.0,0,0.0
121462,0,826.0,185.0,171.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,172.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,173.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,173.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,173.0,7,0,5,2,9,2,6,564.0,6,71824.0,94900.0,64076.0,71824.0,71824.0,71824.0,1,23076.0
121462,1,826.0,185.0,171.0,1,0,5,2,8,2,1,826.0,6,860.0,185.0,172.0,5,0,5,2,0,2,6,860.0,6,1086.0,186.0,173.0,4,0,5,2,3,2,6,1086.0,6,666.0,186.0,173.0,10,0,5,2,6,2,6,666.0,6,564.0,186.0,173.0,7,0,5,2,9,2,6,564.0,6,72295.0,95506.0,64428.0,72295.0,72295.0,72295.0,1,23211.0
121462,2,818.0,185.0,171.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,172.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,173.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,173.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,173.0,7,0,5,2,9,2,6,525.0,6,72482.0,90765.0,39087.0,72482.0,72482.0,72482.0,1,18283.0
121462,3,818.0,185.0,171.0,1,0,5,2,8,2,1,823.0,6,851.0,185.0,172.0,5,0,5,2,0,2,6,822.0,6,1077.0,186.0,173.0,4,0,5,2,3,2,6,1048.0,6,657.0,186.0,173.0,10,0,5,2,6,2,6,628.0,6,554.0,186.0,173.0,7,0,5,2,9,2,6,525.0,6,72482.0,95512.0,39087.0,72482.0,72482.0,72482.0,1,23030.0
121463,0,824.0,220.0,157.0,1,0,5,2,8,2,1,824.0,6,857.0,221.0,158.0,5,0,5,2,0,2,6,857.0,6,1084.0,223.0,159.0,4,0,5,2,3,2,6,1084.0,6,668.0,223.0,159.0,10,0,5,2,6,2,6,668.0,6,566.0,223.0,159.0,7,0,5,2,9,2,6,566.0,6,116592.0,96803.0,116669.0,116592.0,116093.0,116592.0,2,77.0
121463,1,824.0,220.0,157.0,1,0,5,2,8,2,1,824.0,6,857.0,221.0,158.0,5,0,5,2,0,2,6,857.0,6,1084.0,223.0,159.0,4,0,5,2,3,2,6,1084.0,6,668.0,223.0,159.0,10,0,5,2,6,2,6,668.0,6,566.0,223.0,159.0,7,0,5,2,9,2,6,566.0,6,117630.0,99123.0,117193.0,117630.0,117131.0,117630.0,0,0.0
121463,2,812.0,220.0,157.0,1,0,5,2,8,2,1,824.0,6,845.0,221.0,158.0,5,0,5,2,0,2,6,824.0,6,1072.0,223.0,159.0,4,0,5,2,3,2,6,1051.0,6,656.0,223.0,159.0,10,0,5,2,6,2,6,635.0,6,554.0,223.0,159.0,7,0,5,2,9,2,6,533.0,6,118935.0,80769.0,117297.0,118935.0,118437.0,118935.0,0,0.0
121463,3,812.0,220.0,157.0,1,0,5,2,8,2,1,824.0,6,845.0,221.0,158.0,5,0,5,2,0,2,6,824.0,6,1072.0,223.0,159.0,4,0,5,2,3,2,6,1051.0,6,656.0,223.0,159.0,10,0,5,2,6,2,6,635.0,6,554.0,223.0,159.0,7,0,5,2,9,2,6,533.0,6,117803.0,99381.0,117271.0,117803.0,117304.0,117803.0,0,0.0
121464,0,896.0,213.0,144.0,1,0,5,2,8,2,1,715.0,6,929.0,214.0,144.0,5,0,5,2,0,2,6,814.0,6,1157.0,215.0,145.0,4,0,5,2,3,2,6,1042.0,6,742.0,215.0,145.0,10,0,5,2,6,2,6,627.0,6,640.0,215.0,145.0,7,0,5,2,9,2,6,525.0,6,63520.0,87922.0,62809.0,63520.0,63022.0,63520.0,1,24402.0
121464,1,896.0,213.0,144.0,1,0,5,2,8,2,1,715.0,6,929.0,214.0,144.0,5,0,5,2,0,2,6,814.0,6,1157.0,215.0,145.0,4,0,5,2,3,2,6,1042.0,6,742.0,215.0,145.0,10,0,5,2,6,2,6,627.0,6,640.0,215.0,145.0,7,0,5,2,9,2,6,525.0,6,64011.0,88218.0,63057.0,63982.0,63484.0,64011.0,1,24207.0
